Ts=calc,Tid=meas,Volum=calc,Lys=meas,Flow=calc
nullflow=43,Lys0=42
0.005,0,0,42,0
0.002002954483032227,0.002002954483032227,0,42,-1
0.017072916030883793,0.01907587051391602,-0.017072916030883793,42,-1
0.00610613822937011,0.02518200874328613,-0.023179054260253903,42,-1
0.007014989852905284,0.03219699859619141,-0.030194044113159187,42,-1
0.00696206092834472,0.03915905952453613,-0.037156105041503906,43,0
0.0042188167572021484,0.04337787628173828,-0.037156105041503906,43,0
0.00642704963684082,0.0498049259185791,-0.037156105041503906,43,0
0.007990121841430671,0.05779504776000977,-0.037156105041503906,43,0
0.009137868881225579,0.06693291664123535,-0.037156105041503906,42,-1
0.005171060562133789,0.07210397720336914,-0.042327165603637695,42,-1
0.008002042770385742,0.08010601997375488,-0.05032920837402344,42,-1
0.01090097427368164,0.09100699424743652,-0.06123018264770508,42,-1
0.006384849548339844,0.09739184379577637,-0.06761503219604492,42,-1
0.005252122879028334,0.1026439666748047,-0.07286715507507326,42,-1
0.005634069442748996,0.1082780361175537,-0.07850122451782225,42,-1
0.0058419704437256,0.1141200065612793,-0.08434319496154785,42,-1
0.0054018497467041016,0.1195218563079834,-0.08974504470825195,42,-1
0.006620168685913114,0.1261420249938965,-0.09636521339416507,42,-1
0.006101846694946289,0.1322438716888428,-0.10246706008911136,42,-1
0.006869077682495089,0.1391129493713379,-0.10933613777160645,41,-2
0.006294012069702121,0.14540696144104,-0.12192416191101069,41,-2
0.006872892379760798,0.1522798538208008,-0.13566994667053228,41,-2
0.008014202117919894,0.1602940559387207,-0.15169835090637207,41,-2
0.0037720203399657926,0.1640660762786865,-0.15924239158630366,41,-2
0.0053758621215821145,0.1694419384002686,-0.16999411582946788,41,-2
0.006022930145263589,0.1754648685455322,-0.18203997611999506,41,-2
0.00881814956665039,0.1842830181121826,-0.19967627525329584,40,-3
0.007654905319213923,0.1919379234313965,-0.2226409912109376,40,-3
0.0037739276885985773,0.1957118511199951,-0.23396277427673334,40,-3
0.005764007568359403,0.2014758586883545,-0.2512547969818115,40,-3
0.007474184036254911,0.2089500427246094,-0.2736773490905763,40,-3
0.0069549083709717074,0.2159049510955811,-0.29454207420349143,40,-3
0.009340047836303683,0.2252449989318848,-0.32256221771240245,40,-3
0.007864952087402316,0.2331099510192871,-0.3461570739746094,40,-3
0.0079998970031738,0.2411098480224609,-0.37015676498413075,39,-4
0.010202169418334989,0.2513120174407959,-0.4109654426574707,40,-3
0.0021228790283203125,0.2534348964691162,-0.41733407974243164,40,-3
0.006279945373535212,0.2597148418426514,-0.4361739158630373,39,-4
0.006224155426025391,0.2659389972686768,-0.46107053756713884,39,-4
0.00605487823486317,0.27199387550354,-0.4852900505065915,38,-5
0.011336088180541992,0.283329963684082,-0.5419704914093015,39,-4
0.00778794288635265,0.2911179065704346,-0.5731222629547121,38,-5
0.005314111709594671,0.2964320182800293,-0.5996928215026855,38,-5
0.006726980209350586,0.3031589984893799,-0.6333277225494385,38,-5
0.008107900619506836,0.3112668991088867,-0.6738672256469727,38,-5
0.0025899410247802734,0.313856840133667,-0.686816930770874,38,-5
0.006255149841308594,0.3201119899749756,-0.718092679977417,37,-6
0.00727295875549322,0.3273849487304688,-0.7617304325103763,36,-7
0.006127119064330999,0.3335120677947998,-0.8046202659606934,37,-6
0.006073951721191406,0.3395860195159912,-0.8410639762878418,36,-7
0.00631403923034668,0.3459000587463379,-0.8852622509002686,36,-7
0.00743794441223139,0.3533380031585693,-0.9373278617858882,36,-7
0.007699966430664118,0.3610379695892334,-0.9912276268005371,36,-7
0.008436918258666992,0.3694748878479004,-1.050286054611206,36,-7
0.006555080413818415,0.3760299682617188,-1.096171617507935,35,-8
0.008491992950439398,0.3845219612121582,-1.1641075611114502,35,-8
0.005780935287475586,0.3903028964996338,-1.2103550434112549,35,-8
0.007179021835327093,0.3974819183349609,-1.2677872180938716,35,-8
0.004472970962524525,0.4019548892974854,-1.3035709857940678,34,-9
0.005544185638427679,0.4074990749359131,-1.353468656539917,35,-8
0.005663871765136719,0.4131629467010498,-1.3987796306610107,34,-9
0.006644964218139704,0.4198079109191895,-1.458584308624268,34,-9
0.006577014923095703,0.4263849258422852,-1.5177774429321294,34,-9
