Ts=calc,Tid=meas,Volum=calc,Lys=meas,Flow=calc
nullflow=44,Lys0=44
0.005,0,0,44,0
0.002416133880615234,0.002416133880615234,0,44,0
0.02117586135864258,0.02359199523925781,0,44,0
0.01160597801208496,0.03519797325134277,0,44,0
0.006090164184570313,0.04128813743591309,0,44,0
0.007964849472045898,0.04925298690795898,0,44,0
0.009546041488647461,0.05879902839660645,0,44,0
0.007920980453491211,0.06672000885009766,0,44,0
0.006176948547363281,0.07289695739746094,0,44,0
0.007042169570922852,0.07993912696838379,0,44,0
0.004820823669433594,0.08475995063781738,0,44,0
0.006313085556030273,0.09107303619384766,0,44,0
0.005225896835327148,0.0962989330291748,0,44,0
0.005568027496337891,0.1018669605255127,0,44,0
0.006990194320678711,0.1088571548461914,0,44,0
0.005173921585083008,0.1140310764312744,0,44,0
0.007889986038208008,0.1219210624694824,0,44,0
0.007622957229614258,0.1295440196990967,0,44,0
0.007841110229492188,0.1373851299285889,0,44,0
0.006902933120727539,0.1442880630493164,0,44,0
0.007005929946899414,0.1512939929962158,0,44,0
0.007857084274291992,0.1591510772705078,-0.007857084274291992,43,-1
0.00311589241027832,0.1622669696807861,-0.01097297668457031,43,-1
0.006679058074951172,0.1689460277557373,-0.01097297668457031,44,0
0.006200075149536133,0.1751461029052734,-0.01717305183410645,43,-1
0.004818916320800781,0.1799650192260742,-0.02199196815490723,43,-1
0.007921934127807617,0.1878869533538818,-0.02991390228271484,43,-1
0.004528999328613281,0.1924159526824951,-0.03444290161132813,43,-1
0.007467985153198242,0.1998839378356934,-0.04191088676452637,43,-1
0.007121086120605469,0.2070050239562988,-0.04903197288513184,43,-1
0.005871057510375977,0.2128760814666748,-0.05490303039550781,43,-1
0.006797075271606445,0.2196731567382813,-0.06170010566711426,43,-1
0.005096912384033203,0.2247700691223145,-0.06679701805114746,43,-1
0.006279945373535156,0.2310500144958496,-0.07307696342468262,43,-1
0.004594087600708008,0.2356441020965576,-0.07767105102539063,43,-1
0.006014823913574219,0.2416589260101318,-0.08368587493896484,43,-1
0.007214069366455078,0.2488729953765869,-0.09089994430541992,43,-1
0.004635095596313477,0.2535080909729004,-0.0955350399017334,43,-1
0.007421970367431641,0.260930061340332,-0.102957010269165,43,-1
0.006536960601806641,0.2674670219421387,-0.1094939708709717,43,-1
0.00636601448059082,0.2738330364227295,-0.1222259998321533,42,-2
0.006997108459472656,0.2808301448822021,-0.1362202167510986,42,-2
0.006450891494750977,0.2872810363769531,-0.1491219997406006,42,-2
0.006227016448974609,0.2935080528259277,-0.1615760326385498,42,-2
0.005393028259277344,0.2989010810852051,-0.1723620891571045,42,-2
0.005253076553344727,0.3041541576385498,-0.1828682422637939,42,-2
0.006306886672973633,0.3104610443115234,-0.1954820156097412,42,-2
0.005505084991455078,0.3159661293029785,-0.2064921855926514,42,-2
0.005365848541259766,0.3213319778442383,-0.2172238826751709,42,-2
0.00616908073425293,0.3275010585784912,-0.2295620441436768,42,-2
0.007833003997802734,0.3353340625762939,-0.253061056137085,41,-3
0.006633996963500977,0.3419680595397949,-0.2729630470275879,41,-3
0.008322954177856445,0.3502910137176514,-0.2979319095611572,41,-3
0.005712032318115234,0.3560030460357666,-0.3150680065155029,41,-3
0.006309032440185547,0.3623120784759521,-0.3339951038360596,41,-3
0.0073089599609375,0.3696210384368896,-0.3559219837188721,41,-3
0.007204055786132813,0.3768250942230225,-0.3775341510772705,41,-3
0.007993936538696289,0.3848190307617188,-0.4095098972320557,40,-4
0.007525920867919922,0.3923449516296387,-0.4396135807037354,40,-4
0.007629156112670898,0.3999741077423096,-0.4701302051544189,40,-4
0.006328821182250977,0.4063029289245605,-0.4954454898834229,40,-4
0.00578618049621582,0.4120891094207764,-0.5185902118682861,40,-4
0.007138967514038086,0.4192280769348145,-0.5542850494384766,39,-5
0.004168033599853516,0.423396110534668,-0.5751252174377441,39,-5
0.006042003631591797,0.4294381141662598,-0.6053352355957031,39,-5
0.005993843078613281,0.435431957244873,-0.6353044509887695,39,-5
0.005918025970458984,0.441349983215332,-0.6648945808410645,39,-5
0.007387161254882813,0.4487371444702148,-0.7018303871154785,39,-5
0.00506591796875,0.4538030624389648,-0.7322258949279785,38,-6
0.006545066833496094,0.4603481292724609,-0.7714962959289551,38,-6
0.006470918655395508,0.4668190479278564,-0.8103218078613281,38,-6
0.006102085113525391,0.4729211330413818,-0.8469343185424805,38,-6
0.008140802383422852,0.4810619354248047,-0.9039199352264404,37,-7
0.006267070770263672,0.4873290061950684,-0.9477894306182861,37,-7
0.008270978927612305,0.4955999851226807,-1.005686283111572,37,-7
0.006205081939697266,0.5018050670623779,-1.049121856689453,37,-7
0.005183935165405273,0.5069890022277832,-1.08540940284729,37,-7
0.006088972091674805,0.513077974319458,-1.128032207489014,37,-7
0.006294012069702148,0.5193719863891602,-1.172090291976929,37,-7
0.005382061004638672,0.5247540473937988,-1.209764719009399,37,-7
0.005568981170654297,0.5303230285644531,-1.248747587203979,37,-7
0.006141901016235352,0.5364649295806885,-1.297882795333862,36,-8
0.008682012557983398,0.5451469421386719,-1.367338895797729,36,-8
0.00634002685546875,0.5514869689941406,-1.418059110641479,36,-8
0.006890058517456055,0.5583770275115967,-1.473179578781128,36,-8
0.007889986038208008,0.5662670135498047,-1.536299467086792,36,-8
0.007339954376220703,0.5736069679260254,-1.595019102096558,36,-8
0.00619816780090332,0.5798051357269287,-1.650802612304688,35,-9
0.005141973495483398,0.5849471092224121,-1.697080373764038,35,-9
0.006181955337524414,0.5911290645599365,-1.752717971801758,35,-9
0.00598597526550293,0.5971150398254395,-1.806591749191284,35,-9
0.005906105041503906,0.6030211448669434,-1.859746694564819,35,-9
0.005982875823974609,0.609004020690918,-1.913592576980591,35,-9
0.00515294075012207,0.61415696144104,-1.959969043731689,35,-9
0.006797075271606445,0.6209540367126465,-2.027939796447754,34,-10
0.006079912185668945,0.6270339488983154,-2.088738918304443,34,-10
0.004592180252075195,0.6316261291503906,-2.134660720825195,34,-10
0.007412910461425781,0.6390390396118164,-2.208789825439453,34,-10
0.004053115844726563,0.643092155456543,-2.249320983886719,34,-10
0.006189823150634766,0.6492819786071777,-2.311219215393066,34,-10
0.006329059600830078,0.6556110382080078,-2.374509811401367,34,-10
0.005650997161865234,0.661262035369873,-2.43101978302002,34,-10
0.005959033966064453,0.6672210693359375,-2.490610122680664,34,-10
0.007011890411376953,0.6742329597473145,-2.560729026794434,34,-10
0.006692171096801758,0.6809251308441162,-2.627650737762451,34,-10
0.006314992904663086,0.6872401237487793,-2.690800666809082,34,-10
0.00598597526550293,0.6932260990142822,-2.750660419464111,34,-10
0.006371021270751953,0.6995971202850342,-2.814370632171631,34,-10
0.005342960357666016,0.7049400806427002,-2.867800235748291,34,-10
0.004554986953735352,0.7094950675964355,-2.913350105285645,34,-10
0.006131887435913086,0.7156269550323486,-2.974668979644775,34,-10
0.006355047225952148,0.7219820022583008,-3.038219451904297,34,-10
0.007641077041625977,0.7296230792999268,-3.114630222320557,34,-10
0.006648063659667969,0.7362711429595947,-3.181110858917236,34,-10
0.006147861480712891,0.7424190044403076,-3.242589473724365,34,-10
0.007403135299682617,0.7498221397399902,-3.316620826721191,34,-10
0.007202863693237305,0.7570250034332275,-3.395852327346802,33,-11
0.006084918975830078,0.7631099224090576,-3.456701517105103,34,-10
0.006708145141601563,0.7698180675506592,-3.53049111366272,33,-11
0.00510096549987793,0.7749190330505371,-3.586601734161377,33,-11
0.005026102066040039,0.7799451351165771,-3.641888856887817,33,-11
0.005641937255859375,0.7855870723724365,-3.703950166702271,33,-11
0.006020069122314453,0.791607141494751,-3.770170927047729,33,-11
0.005491971969604492,0.7970991134643555,-3.830582618713379,33,-11
0.006054878234863281,0.8031539916992188,-3.897186279296875,33,-11
0.006325960159301758,0.8094799518585205,-3.966771841049194,33,-11
0.006767988204956055,0.8162479400634766,-4.041219711303711,33,-11
0.006148099899291992,0.8223960399627686,-4.108848810195923,33,-11
0.007889986038208008,0.8302860260009766,-4.195638656616211,33,-11
0.005691051483154297,0.8359770774841309,-4.258240222930908,33,-11
0.006294012069702148,0.842271089553833,-4.327474355697632,33,-11
0.007372856140136719,0.8496439456939697,-4.401202917098999,34,-10
0.007835149765014648,0.8574790954589844,-4.479554414749146,34,-10
0.004394054412841797,0.8618731498718262,-4.523494958877563,34,-10
0.005425930023193359,0.8672990798950195,-4.577754259109497,34,-10
0.005842924118041992,0.8731420040130615,-4.636183500289917,34,-10
0.006482124328613281,0.8796241283416748,-4.70100474357605,34,-10
0.006124973297119141,0.8857491016387939,-4.762254476547241,34,-10
0.008194923400878906,0.8939440250396729,-4.84420371055603,34,-10
0.005362987518310547,0.8993070125579834,-4.897833585739136,34,-10
0.006034135818481445,0.9053411483764648,-4.95817494392395,34,-10
0.006073951721191406,0.9114151000976563,-5.018914461135864,34,-10
0.005846977233886719,0.917262077331543,-5.077384233474731,34,-10
0.0057830810546875,0.9230451583862305,-5.135215044021606,34,-10
0.00650787353515625,0.9295530319213867,-5.200293779373169,34,-10
0.006897926330566406,0.9364509582519531,-5.269273042678833,34,-10
0.005876064300537109,0.9423270225524902,-5.328033685684204,34,-10
0.006709098815917969,0.9490361213684082,-5.395124673843384,34,-10
0.003818988800048828,0.952855110168457,-5.433314561843872,34,-10
0.009502887725830078,0.9623579978942871,-5.528343439102173,34,-10
0.006567955017089844,0.968925952911377,-5.594022989273071,34,-10
0.004482030868530273,0.9734079837799072,-5.638843297958374,34,-10
0.006126165390014648,0.9795341491699219,-5.700104951858521,34,-10
0.006410837173461914,0.9859449863433838,-5.76421332359314,34,-10
0.006505012512207031,0.9924499988555908,-5.82926344871521,34,-10
0.007424116134643555,0.9998741149902344,-5.896080493927002,35,-9
0.007153034210205078,1.007027149200439,-5.960457801818848,35,-9
0.005841970443725586,1.012869119644165,-6.013035535812378,35,-9
0.006824970245361328,1.019694089889526,-6.07446026802063,35,-9
0.005056858062744141,1.024750947952271,-6.119971990585327,35,-9
0.005563020706176758,1.030313968658447,-6.170039176940918,35,-9
0.005356073379516602,1.035670042037964,-6.218243837356567,35,-9
0.007554054260253906,1.043224096298218,-6.278676271438599,36,-8
0.006075859069824219,1.049299955368042,-6.333359003067017,35,-9
0.006973981857299805,1.056273937225342,-6.389150857925415,36,-8
0.007150173187255859,1.063424110412598,-6.453502416610718,35,-9
0.007910966873168945,1.071335077285767,-6.524701118469238,35,-9
0.00407099723815918,1.075406074523926,-6.557269096374512,36,-8
0.006540060043334961,1.081946134567261,-6.609589576721191,36,-8
0.006453990936279297,1.08840012550354,-6.661221504211426,36,-8
0.004864931106567383,1.093265056610107,-6.700140953063965,36,-8
0.006188869476318359,1.099453926086426,-6.749651908874512,36,-8
0.006337165832519531,1.105791091918945,-6.800349235534668,36,-8
0.007580995559692383,1.113372087478638,-6.860997200012207,36,-8
0.006281852722167969,1.119653940200806,-6.904970169067383,37,-7
0.00581812858581543,1.125472068786621,-6.945697069168091,37,-7
0.005636930465698242,1.131108999252319,-6.985155582427979,37,-7
0.0057830810546875,1.136892080307007,-7.025637149810791,37,-7
0.006361007690429688,1.143253087997437,-7.070164203643799,37,-7
0.006331920623779297,1.149585008621216,-7.114487648010254,37,-7
0.007220029830932617,1.156805038452148,-7.165027856826782,37,-7
0.006905078887939453,1.163710117340088,-7.213363409042358,37,-7
0.006650924682617188,1.170361042022705,-7.259919881820679,37,-7
0.006547927856445313,1.17690896987915,-7.305755376815796,37,-7
0.006162166595458984,1.183071136474609,-7.34272837638855,38,-6
0.006345987319946289,1.189417123794556,-7.380804300308228,38,-6
0.006520986557006836,1.195938110351563,-7.419930219650269,38,-6
0.006335020065307617,1.20227313041687,-7.451605319976807,39,-5
0.009176015853881836,1.211449146270752,-7.497485399246216,39,-5
0.008025884628295898,1.219475030899048,-7.537614822387695,39,-5
0.006171941757202148,1.22564697265625,-7.562302589416504,40,-4
0.006499052047729492,1.232146024703979,-7.588298797607422,40,-4
0.007816076278686523,1.239962100982666,-7.619563102722168,40,-4
0.007154941558837891,1.247117042541504,-7.64818286895752,40,-4
0.005737066268920898,1.252854108810425,-7.671131134033203,40,-4
0.006991863250732422,1.259845972061157,-7.6921067237854,41,-3
0.006869077682495117,1.266715049743652,-7.712713956832886,41,-3
0.005600929260253906,1.272315979003906,-7.729516744613647,41,-3
0.007920980453491211,1.280236959457397,-7.753279685974121,41,-3
0.006841182708740234,1.287078142166138,-7.766962051391602,42,-2
0.004050016403198242,1.291128158569336,-7.775062084197998,42,-2
0.005970954895019531,1.297099113464355,-7.787003993988037,42,-2
0.006108999252319336,1.303208112716675,-7.799221992492676,42,-2
0.00650787353515625,1.309715986251831,-7.812237739562988,42,-2
0.007233142852783203,1.316949129104614,-7.819470882415771,43,-1
0.005359888076782227,1.322309017181396,-7.824830770492554,43,-1
0.006576061248779297,1.328885078430176,-7.831406831741333,43,-1
0.004708051681518555,1.333593130111694,-7.836114883422852,43,-1
0.006085872650146484,1.339679002761841,-7.842200756072998,43,-1
0.009078025817871094,1.348757028579712,-7.851278781890869,43,-1
0.005585908889770508,1.354342937469482,-7.851278781890869,44,0
0.01006817817687988,1.364411115646362,-7.861346960067749,43,-1
0.00695490837097168,1.371366024017334,-7.861346960067749,44,0
0.005801916122436523,1.377167940139771,-7.861346960067749,44,0
0.006246089935302734,1.383414030075073,-7.861346960067749,44,0
0.00610804557800293,1.389522075653076,-7.861346960067749,44,0
0.007472991943359375,1.396995067596436,-7.85387396812439,45,1
0.005861997604370117,1.402857065200806,-7.84801197052002,45,1
0.00691986083984375,1.409776926040649,-7.841092109680176,45,1
0.005262136459350586,1.4150390625,-7.835829973220825,45,1
0.005363941192626953,1.420403003692627,-7.830466032028198,45,1
0.005500078201293945,1.425903081893921,-7.81946587562561,46,2
0.007256984710693359,1.433160066604614,-7.804951906204224,46,2
0.006186008453369141,1.439346075057983,-7.792579889297485,46,2
0.005424976348876953,1.44477105140686,-7.781729936599731,46,2
0.006422042846679688,1.45119309425354,-7.762463808059692,47,3
0.005909919738769531,1.45710301399231,-7.750643968582153,46,2
0.007277965545654297,1.464380979537964,-7.72881007194519,47,3
0.007742166519165039,1.472123146057129,-7.705583572387695,47,3
0.007696866989135742,1.479820013046265,-7.682492971420288,47,3
0.007091999053955078,1.48691201210022,-7.661216974258423,47,3
0.004949092864990234,1.49186110496521,-7.646369695663452,47,3
0.00524592399597168,1.497107028961182,-7.625385999679565,48,4
0.006000995635986328,1.503108024597168,-7.60138201713562,48,4
0.00603795051574707,1.509145975112915,-7.577230215072632,48,4
0.006075143814086914,1.515221118927002,-7.552929639816284,48,4
0.006047964096069336,1.521269083023071,-7.528737783432007,48,4
0.006161928176879883,1.527431011199951,-7.504090070724487,48,4
