u=calc,y2=calc,joyForward=meas,PowerA=calc,Lys=meas,Tid=meas,y1=calc,Ts=calc
nullflow=1
0,0,0,0,1,7.958765983581543,0,0.048874855041503906
0,0,0,0,1,7.992516994476318,0,0.03375101089477539
0,0,0,0,1,8.025262117385864,0,0.0327451229095459
0,0,0,0,1,8.05859899520874,0,0.03333687782287598
0,0,0,0,1,8.097184181213379,0,0.03858518600463867
0,0,0,0,1,8.129861116409302,0,0.03267693519592285
0,0,0,0,1,8.168846130371094,0,0.03898501396179199
0,0,0,0,1,8.203624963760376,0,0.03477883338928223
0,0,0,0,1,8.237339973449707,0,0.033715009689331055
0,0,0,0,1,8.271119117736816,0,0.033779144287109375
0,0,0,0,1,8.307110071182251,0,0.03599095344543457
0,0,0,0,1,8.33763313293457,0,0.030523061752319336
0,0,0,0,1,8.377231121063232,0,0.03959798812866211
0,0,0,0,1,8.412585020065308,0,0.035353899002075195
0,0,0,0,1,8.452684164047241,0,0.040099143981933594
0,0,0,0,1,8.489398956298828,0,0.036714792251586914
0,0,0,0,1,8.523970127105713,0,0.034571170806884766
0,0,0,0,1,8.55517315864563,0,0.031203031539916992
0,0,0,0,1,8.59313702583313,0,0.0379638671875
0,0,0,0,1,8.622810125350952,0,0.029673099517822266
0,0,0,0,1,8.66368818283081,0,0.0408780574798584
0,0,0,0,1,8.697293043136597,0,0.03360486030578613
0,0,0,0,1,8.732647180557251,0,0.0353541374206543
0,0,0,0,1,8.76882815361023,0,0.036180973052978516
0,0,0,0,1,8.797127962112427,0,0.028299808502197266
0,0,0,0,1,8.834671974182129,0,0.03754401206970215
0,0,0,0,1,8.859995126724243,0,0.025323152542114258
0,0,0,0,1,8.897335052490234,0,0.03733992576599121
0,0,0,0,1,8.943053007125854,0,0.04571795463562012
0,0,0,0,1,8.973917007446289,0,0.03086400032043457
0,0,0,0,1,9.009185075759888,0,0.03526806831359863
0,0,0,0,1,9.041678190231323,0,0.03249311447143555
0,0,0,0,1,9.074572086334229,0,0.03289389610290527
0,0,0,0,1,9.101819038391113,0,0.027246952056884766
0,0,0,0,1,9.141194105148315,0,0.03937506675720215
0,0,0,0,1,9.184494018554688,0,0.04329991340637207
0,0,0,0,1,9.224910974502563,0,0.04041695594787598
0,0,0,0,1,9.25629997253418,0,0.03138899803161621
0,0,0,0,1,9.289716958999634,0,0.0334169864654541
0,0,0,0,1,9.32403016090393,0,0.034313201904296875
0,0,0,0,1,9.36138105392456,0,0.03735089302062988
0,0,0,0,1,9.39391016960144,0,0.03252911567687988
0,0,0,0,1,9.430022954940796,0,0.03611278533935547
0,0,0,0,1,9.465222120285034,0,0.03519916534423828
0,0,0,0,1,9.496952056884766,0,0.031729936599731445
0,0,0,0,1,9.53114914894104,0,0.034197092056274414
0,0,0,0,1,9.56525707244873,0,0.03410792350769043
0,0,0,0,1,9.594722032546997,0,0.0294649600982666
0,0,0,0,1,9.629119157791138,0,0.034397125244140625
0,0,0,0,1,9.665565013885498,0,0.03644585609436035
0,0,0,0,1,9.697136163711548,0,0.031571149826049805
0,0,0,0,1,9.727988004684448,0,0.03085184097290039
0,0,0,0,1,9.762607097625732,0,0.03461909294128418
0,0,0,0,1,9.795271158218384,0,0.03266406059265137
0,0,0,0,1,9.831511974334717,0,0.03624081611633301
0,0,0,0,1,9.865636110305786,0,0.034124135971069336
0,0,0,0,1,9.897627115249634,0,0.031991004943847656
0,0,0,0,1,9.939128160476685,0,0.04150104522705078
0,0,0,0,1,9.976924180984497,0,0.0377960205078125
0,0,0,0,1,10.00490212440491,0,0.02797794342041371
0,0,0,0,1,10.04135704040527,0,0.036454916000359106
0,0,0,0,1,10.06964707374573,0,0.02829003334045943
0,0,0,0,1,10.10432195663452,0,0.03467488288879039
0,0,0,0,1,10.13277006149292,0,0.028448104858400214
0,0,0,0,1,10.16749501228333,0,0.0347249507904106
0,0,0,0,1,10.19532799720764,0,0.0278329849243093
0,0,0,0,1,10.22386312484741,0,0.028535127639770508
0,0,0,0,1,10.26305103302002,0,0.0391879081726092
0,0,0,0,1,10.294753074646,0,0.031702041625980115
0,0,0,0,1,10.32928013801575,0,0.03452706336975098
0,0,0,0,1,10.36937618255615,0,0.040096044540399944
0,0,0,0,1,10.40942001342773,0,0.040043830871580255
0,0,0,0,1,10.44132208824158,0,0.03190207481384988
0,0,0,0,1,10.47718214988709,0,0.03586006164550959
0,0,0,0,1,10.5097279548645,0,0.03254580497740989
0,0,0,0,1,10.53844213485718,0,0.028714179992679334
0,0,0,0,1,10.57713198661804,0,0.038689851760860705
0,0,0,0,1,10.60542798042297,0,0.028295993804929864
0,0,0,0,1,10.63984799385071,0,0.034420013427739704
0,0,0,0,1,10.67672109603882,0,0.03687310218811035
0,0,0,0,1,10.70938014984131,0,0.032659053802490234
0,0,0,0,1,10.74269509315491,0,0.03331494331360041
0,0,0,0,1,10.78301811218262,0,0.04032301902770996
0,0,0,0,1,10.81974315643311,0,0.03672504425049006
0,0,0,0,1,10.85806703567505,0,0.03832387924193981
0,0,0,0,1,10.89336013793945,0,0.03529310226439897
0,0,0,0,1,10.92534899711609,0,0.03198885917664107
0,0,0,0,1,10.96149706840515,0,0.03614807128905895
0,0,0,0,1,10.99251914024353,0,0.031022071838380683
0,0,0,0,1,11.03288102149963,0,0.04036188125609996
0,0,0,0,1,11.06486797332764,0,0.031986951828010035
0,0,0,0,1,11.0986340045929,0,0.033766031265260565
0,0,0,0,1,11.1312210559845,0,0.032587051391599786
0,0,0,0,1,11.16939806938172,0,0.03817701339721857
0,0,0,0,1,11.20790505409241,0,0.03850698471069158
0,0,0,0,1,11.24066400527954,0,0.03275895118712846
0,0,0,0,1,11.27306413650513,0,0.03240013122559127
0,0,0,0,1,11.30468606948853,0,0.031621932983400214
0,0,0,0,1,11.33339118957519,0,0.028705120086659264
0,0,0,0,1,11.36934208869934,0,0.03595089912415084
0,0,0,0,1,11.40118217468262,0,0.03184008598327992
0,0,0,0,1,11.43302416801453,0,0.03184199333190918
0,0,0,0,1,11.46533107757568,0,0.03230690956115012
0,0,0,0,1,11.49926495552063,0,0.03393387794494984
0,0,0,0,1,11.53039002418518,0,0.03112506866455078
0,0,0,0,1,11.5706090927124,0,0.0402190685272199
0,0,0,0,1,11.60275101661682,0,0.032141923904418945
0,0,0,0,1,11.63804006576538,0,0.03528904914856135
0,0,0,0,1,11.67975807189942,0,0.04171800613403853
0,0,0,0,1,11.71250295639038,0,0.03274488449096147
0,0,0,0,1,11.74782609939575,0,0.03532314300536932
0,0,0,0,1,11.78742218017578,0,0.0395960807800293
0,0,0,0,1,11.83559203147888,0,0.048169851303100586
0,0,0,0,1,11.86348700523377,0,0.027894973754889918
0,0,0,0,1,11.89713311195373,0,0.033646106719960045
0,0,0,0,1,11.94524097442627,0,0.04810786247253951
0,0,0,0,1,11.98991203308106,0,0.044671058654790485
0,0,0,0,1,12.02946615219116,0,0.039554119110100316
0,0,0,0,1,12.06512212753296,0,0.03565597534180043
0,0,0,0,1,12.10928201675415,0,0.04415988922118963
0,0,0,0,1,12.14250802993774,0,0.0332260131835902
0,0,0,0,1,12.1780641078949,0,0.03555607795715865
0,0,0,0,1,12.22254896163941,0,0.04448485374451039
0,0,0,0,1,12.26066398620606,0,0.03811502456665039
0,0,0,0,1,12.29538702964783,0,0.034723043441770685
0,0,0,0,1,12.32552099227905,0,0.03013396263121848
0,0,0,0,1,12.37268018722534,0,0.04715919494629084
0,0,0,0,1,12.4076201915741,0,0.03494000434876021
0,0,0,0,1,12.43983697891236,0,0.03221678733826039
0,0,0,0,1,12.46980810165405,0,0.02997112274168856
0,0,0,0,1,12.50545406341553,0,0.03564596176147994
0,0,0,0,1,12.53845000267029,0,0.03299593925476074
0,0,0,0,1,12.57310509681702,0,0.03465509414673029
0,0,0,0,1,12.60353016853333,0,0.03042507171631037
0,0,0,0,1,12.64121103286743,0,0.03768086433409934
0,0,0,0,1,12.66986417770386,0,0.028653144836429334
0,0,0,0,1,12.70731115341187,0,0.037446975708011365
0,0,0,0,1,12.73533511161804,0,0.028023958206169652
0,0,0,0,1,12.76985907554627,0,0.03452396392822976
0,0,0,0,1,12.81488609313965,0,0.045027017593380236
0,0,0,0,1,12.85096406936646,0,0.03607797622681019
0,0,0,0,1,12.88788604736328,0,0.036921977996819066
0,0,0,0,1,12.92298316955566,0,0.035097122192381036
0,0,0,0,1,12.95801997184753,0,0.03503680229187012
0,0,0,0,1,12.99444603919983,0,0.03642606735230025
0,0,0,0,1,13.02934718132019,0,0.03490114212035955
0,0,0,0,1,13.06261301040649,0,0.03326582908630016
0,0,0,0,1,13.09545111656189,0,0.03283810615539906
0,0,0,0,1,13.13526010513306,0,0.039808988571170545
0,0,0,0,1,13.17449498176575,0,0.03923487663269043
0,0,0,0,1,13.2076690196991,0,0.03317403793334961
0,0,0,0,1,13.24122309684753,0,0.033554077148430395
0,0,0,0,1,13.27757215499878,0,0.03634905815124867
0,0,0,0,1,13.31714010238648,0,0.03956794738770064
0,0,0,0,1,13.35174608230591,0,0.03460597991943004
0,0,0,0,1,13.38258218765259,0,0.030836105346679688
0,0,0,0,1,13.41767501831055,0,0.03509283065796076
0,0,0,0,1,13.44806003570557,0,0.03038501739501953
0,0,0,0,1,13.47974801063538,0,0.03168797492980957
0,0,0,0,1,13.51154804229736,0,0.0318000316619802
0,0,0,0,1,13.55130314826965,0,0.03975510597229004
0,0,0,0,1,13.58735299110413,0,0.03604984283447976
0,0,0,0,1,13.62542200088501,0,0.038069009780880236
0,0,0,0,1,13.70087718963623,0,0.0754551887512207
0,0,0,0,1,13.71849608421326,0,0.01761889457702992
0,0,0,0,1,13.7410831451416,0,0.022587060928339397
0,0,0,0,1,13.77339196205139,0,0.03230881690979004
0,0,0,0,1,13.80802917480469,0,0.03463721275329945
0,0,0,0,1,13.83949518203735,0,0.03146600723266069
0,0,0,0,1,13.8698570728302,0,0.030361890792850232
0,0,0,0,1,13.89915108680725,0,0.029294013977049005
0,0,0,0,1,13.93198919296265,0,0.03283810615540084
0,0,0,0,1,13.98407316207886,0,0.05208396911620916
0,0,0,0,1,14.01876711845398,0,0.034693956375120294
0,0,0,0,1,14.05352306365967,0,0.03475594520569025
0,0,0,0,1,14.08542704582215,0,0.031903982162480915
0,0,0,0,1,14.11754608154297,0,0.032119035720819866
0,0,0,0,1,14.14974403381348,0,0.03219795227050959
0,0,0,0,1,14.18763113021851,0,0.0378870964050293
0,0,0,0,1,14.21993803977966,0,0.03230690956115012
0,0,0,0,1,14.25052905082703,0,0.030591011047370387
0,0,0,0,1,14.28566098213196,0,0.035131931304929864
0,0,0,0,1,14.32524108886719,0,0.03958010673522949
0,0,0,0,1,14.36480212211609,0,0.03956103324890137
0,0,0,0,1,14.4030990600586,0,0.03829693794251021
0,0,0,0,1,14.43850302696228,0,0.03540396690367942
0,0,0,0,1,14.47130417823792,0,0.032801151275640095
0,0,0,0,1,14.50079417228699,0,0.02948999404907049
0,0,0,0,1,14.5354700088501,0,0.034675836563108575
0,0,0,0,1,14.56478810310364,0,0.02931809425354004
0,0,0,0,1,14.59967398643494,0,0.034885883331300604
0,0,0,0,1,14.63491916656494,0,0.035245180129999554
0,0,0,0,1,14.67307305335999,0,0.03815388679505105
0,0,0,0,1,14.70261216163635,0,0.029539108276360082
0,0,0,0,1,14.73437905311584,0,0.031766891479488635
0,0,0,0,1,14.77870512008667,0,0.044326066970830524
0,0,0,0,1,14.81170797348023,0,0.03300285339356002
0,0,0,0,1,14.85191798210144,0,0.04021000862121049
0,0,0,0,1,14.88570713996887,0,0.033789157867429864
0,0,0,0,1,14.92332410812378,0,0.037616968154909
0,0,0,0,1,14.95469999313355,0,0.031375885009770954
0,0,0,0,1,15.0009560585022,0,0.04625606536865057
0,0,0,0,1,15.0334050655365,0,0.03244900703429998
0,0,0,0,1,15.0684289932251,0,0.03502392768859863
0,0,0,0,1,15.10518503189087,0,0.03675603866576971
0,0,0,0,1,15.14041709899902,0,0.035232067108150744
0,0,0,0,1,15.18360018730164,0,0.04318308830261941
0,0,0,0,1,15.22103810310364,0,0.03743791580200018
0,0,0,0,1,15.25716495513916,0,0.036126852035520685
0,0,0,0,1,15.28906202316284,0,0.031897068023679864
0,0,0,0,1,15.32310318946839,0,0.0340411663055491
0,0,0,0,1,15.35157299041748,0,0.02846980094909135
0,0,0,0,1,15.3836259841919,0,0.03205299377441939
0,0,0,0,1,15.4170560836792,0,0.03343009948729936
0,0,0,0,1,15.44951915740967,0,0.032463073730470526
0,0,0,0,1,15.4833881855011,0,0.033869028091430664
0,0,0,0,1,15.51520299911499,0,0.031814813613889825
0,0,0,0,1,15.54367899894714,0,0.028475999832149768
0,0,0,0,1,15.58061099052429,0,0.036931991577150214
0,0,0,0,1,15.61314415931702,0,0.03253316879272994
0,0,0,0,1,15.65113615989685,0,0.03799200057983043
0,0,0,0,1,15.68563508987427,0,0.03449892997741877
0,0,0,0,1,15.71977710723877,0,0.03414201736450018
0,0,0,0,1,15.75262308120728,0,0.03284597396851119
0,0,0,0,1,15.78575301170349,0,0.033129930496208715
0,0,0,0,1,15.81854510307312,0,0.03279209136963068
0,0,0,0,1,15.85092306137085,0,0.03237795829772949
0,0,0,0,1,15.88321805000305,0,0.03229498863220037
0,0,0,0,1,15.91869711875916,0,0.03547906875611062
0,0,0,0,1,15.9513590335846,0,0.03266191482543945
0,0,0,0,1,15.98566913604737,0,0.03431010246277033
0,0,0,0,1,16.02084302902222,0,0.03517389297484996
0,0,0,0,1,16.0557119846344,0,0.034868955612179064
0,0,0,0,1,16.0907371044159,0,0.035025119781501246
0,0,0,0,1,16.12928605079651,0,0.03854894638060813
0,0,0,0,1,16.16205215454102,0,0.03276610374451039
0,0,0,0,1,16.19255900382996,0,0.03050684928894043
0,0,0,0,1,16.22520399093628,0,0.03264498710631969
0,0,0,0,1,16.25563716888428,0,0.0304331779480016
0,0,0,0,1,16.28861999511719,0,0.032982826232910156
0,0,0,0,1,16.32536911964417,0,0.03674912452697754
0,0,0,0,1,16.36347818374634,0,0.03810906410217285
0,0,0,0,1,16.3985710144043,0,0.035092830657958984
0,0,0,0,1,16.43146395683289,0,0.03289294242858887
0,0,0,0,1,16.46132612228394,0,0.029862165451049805
0,0,0,0,1,16.49806499481201,0,0.03673887252807262
0,0,0,0,1,16.52791118621826,0,0.02984619140625
