e_k=calc,DesiredDistance=calc,PowerD=calc,e_f=calc,Tid=meas,Avstand=meas,D_k=calc,Ts=calc,I_k=calc,PowerA=calc,u_k=calc
No specified init-data
-8,263,0.4496207527381805,-8.069087042347121,30.3383150100708,271,0.005066365792000584,0.005565881729122424,19.54531288146982,0.4496207527381805,-0.4496207527381805
-8,263,0.47817752091510535,-8.067705301500178,30.34519219398499,271,0.0040183332718282325,0.006877183914188123,19.517804145813066,0.47817752091510535,-0.47817752091510535
-8,263,0.5076360729335114,-8.066351195470174,30.35248112678528,271,0.0037155124545797838,0.007288932800289416,19.48864841461191,0.5076360729335114,-0.5076360729335114
-8,263,0.51844621825438,-8.06502417156077,30.35609221458435,271,0.007349718330000282,0.0036110877990722656,19.47420406341562,0.51844621825438,-0.51844621825438
-8,263,0.5440848593293027,-8.063723688129555,30.36180305480957,271,0.004554438155956449,0.0057108402252197266,19.45136070251474,0.5440848593293027,-0.5440848593293027
-8,263,0.5697378674457694,-8.062449214366962,30.3680911064148,271,0.004053636460402494,0.006288051605228162,19.426208496093828,0.5697378674457694,-0.5697378674457694
-8,263,0.5990857796706421,-8.061200230079622,30.3752830028534,271,0.0034733099899384697,0.0071918964386021855,19.39744091033942,0.5990857796706421,-0.5990857796706421
-8,263,0.6092816741574472,-8.05997622547803,30.37873601913452,271,0.007089480627616683,0.0034530162811208243,19.383628845214936,0.6092816741574472,-0.6092816741574472
-8,263,0.6365219051493918,-8.058776700968469,30.38476800918579,271,0.00397720984075027,0.006031990051269531,19.359500885009858,0.6365219051493918,-0.6365219051493918
-8,263,0.6574959431049497,-8.0576011669491,30.3901162147522,271,0.004395994150831491,0.005348205566409803,19.33810806274422,0.6574959431049497,-0.6574959431049497
-8,263,0.6901071575497881,-8.056449143610118,30.39790916442871,271,0.002956578412033538,0.007792949676510119,19.30693626403818,0.6901071575497881,-0.6901071575497881
-8,263,0.7248207291715284,-8.055320160737915,30.40650510787964,271,0.0026267805940042737,0.008595943450927734,19.272552490234467,0.7248207291715284,-0.7248207291715284
-8,263,0.7412785888924249,-8.054213757523156,30.41115307807923,271,0.004760801671475928,0.004647970199592066,19.2539606094361,0.7412785888924249,-0.7412785888924249
-8,263,0.7736562178227733,-8.053129482372693,30.41876912117004,271,0.002847345104366197,0.007616043090809654,19.22349643707286,0.7736562178227733,-0.7736562178227733
-8,263,0.7763276273609545,-8.05206689272524,30.42105221748352,271,0.009308320820105461,0.002283096313480115,19.21436405181894,0.7763276273609545,-0.7763276273609545
-8,263,0.8156459831706637,-8.051025554870733,30.42919421195984,271,0.0025579429156696466,0.00814199447631836,19.181796073913667,0.8156459831706637,-0.8156459831706637
-8,263,0.8211086963956072,-8.050005043773318,30.43184518814087,271,0.007699134414847222,0.0026509761810302734,19.171192169189545,0.8211086963956072,-0.8211086963956072
-8,263,0.8590524543451359,-8.04900494289785,30.44001817703247,271,0.0024473320317249243,0.008172988891601562,19.13850021362314,0.8590524543451359,-0.8590524543451359
-8,263,0.8748893120788721,-8.048024844039894,30.44446706771851,271,0.004406037042143512,0.004448890686038709,19.120704650878984,0.8748893120788721,-0.8748893120788721
-8,263,0.9009211169801813,-8.047064347159095,30.45065021514893,271,0.003106821862514021,0.006183147430419922,19.095972061157305,0.9009211169801813,-0.9009211169801813
-8,263,0.933472507533786,-8.046123060215912,30.45860314369202,271,0.0023671454812726174,0.00795292854309082,19.06416034698494,0.933472507533786,-0.933472507533786
-8,263,0.94899344353424,-8.045200599011594,30.46295213699341,271,0.004242182686384961,0.0043489933013916016,19.046764373779375,0.94899344353424,-0.94899344353424
-8,263,0.9719716863555948,-8.044296587031361,30.46845722198487,271,0.0032842798308646204,0.005505084991458631,19.02474403381354,0.9719716863555948,-0.9719716863555948
-8,263,0.9949966952303676,-8.043410655290733,30.47416806221008,271,0.003102631856928117,0.005710840225209068,19.001900672912704,0.9949966952303676,-0.9949966952303676
-8,263,1.0215078329525957,-8.042542442184919,30.48068618774414,271,0.0026639962709447003,0.00651812553406117,18.97582817077646,1.0215078329525957,-1.0215078329525957
-8,263,1.0534893946205086,-8.04169159334122,30.48855614662171,271,0.0021622701133141844,0.007869958877570582,18.944348335266177,1.0534893946205086,-1.0534893946205086
-8,263,1.0668481041184263,-8.040857761474395,30.49243116378785,271,0.004303629279947131,0.0038750171661376953,18.928848266601626,1.0668481041184263,-1.0668481041184263
-8,263,1.0916323502608105,-8.040040606244908,30.49825310707092,271,0.0028071562698446617,0.0058219432830703965,18.905560493469345,1.0916323502608105,-1.0916323502608105
-8,263,1.1213332817219106,-8.039239794120009,30.50552701950073,271,0.0022018745279829078,0.00727391242980957,18.876464843750107,1.1213332817219106,-1.1213332817219106
-8,263,1.1429163227689583,-8.038454998237608,30.51107907295227,271,0.0028270472871016693,0.005552053451541639,18.85425662994394,1.1429163227689583,-1.1429163227689583
-8,263,1.1735219416480747,-8.037685898272855,30.51853919029236,271,0.002061897768336921,0.007460117340087891,18.82441616058359,1.1735219416480747,-1.1735219416480747
-8,263,1.1865583990058568,-8.036932180307398,30.52228808403015,271,0.004021015361726618,0.0037488937377929688,18.809420585632417,1.1865583990058568,-1.1865583990058568
-8,263,1.2114407405011225,-8.03619353670125,30.52813506126404,271,0.0025265828020219765,0.0058469772338902715,18.786032676696856,1.2114407405011225,-1.2114407405011225
-8,263,1.2438366276496156,-8.035469665967224,30.53605914115906,271,0.0018270152336071009,0.007924079895019531,18.754336357116777,1.2438366276496156,-1.2438366276496156
-8,263,1.2537491254202864,-8.034760272647878,30.53920722007752,271,0.004506833136778557,0.003148078918460584,18.741744041442935,1.2537491254202864,-1.2537491254202864
-8,263,1.2778430641825758,-8.03406506719492,30.54473304748536,271,0.002516204005836767,0.005525827407836914,18.719640731811587,1.2778430641825758,-1.2778430641825758
-8,263,1.3038523622725038,-8.03338376585102,30.55113816261292,271,0.002127366426148433,0.006405115127559924,18.694020271301348,1.3038523622725038,-1.3038523622725038
-8,263,1.334947634456371,-8.032716090534,30.55881500244141,271,0.001739453556246149,0.007676839828491211,18.663312911987383,1.334947634456371,-1.334947634456371
-8,263,1.3476527853955536,-8.03206176872332,30.56245517730713,271,0.0035950020799399122,0.0036401748657191035,18.648752212524506,1.3476527853955536,-1.3476527853955536
-8,263,1.3765615285893265,-8.031420533348854,30.56925511360169,271,0.0018860040644180962,0.0067999362945627695,18.621552467346255,1.3765615285893265,-1.3765615285893265
-8,263,1.3997296476860424,-8.030792122681877,30.57511210441589,271,0.0021458482244955794,0.005856990814198326,18.598124504089462,1.3997296476860424,-1.3997296476860424
-8,263,1.4196811455887246,-8.03017628022824,30.58017206192017,271,0.002434180338931565,0.005059957504279566,18.577884674072344,1.4196811455887246,-1.4196811455887246
-8,263,1.4477836734958072,-8.029572754623674,30.58702921867371,271,0.001760279446009249,0.006857156753540039,18.550456047058184,1.4477836734958072,-1.4477836734958072
-8,263,1.461712140289341,-8.0289812995312,30.59084606170654,271,0.0030991847837946373,0.0038168430328298086,18.535188674926864,1.461712140289341,-1.461712140289341
-8,263,1.4912863996460264,-8.028401673540575,30.59787702560425,271,0.0016487810179579572,0.0070309638977121836,18.507064819336016,1.4912863996460264,-1.4912863996460264
-8,263,1.5098854347768276,-8.027833640069764,30.60270309448242,271,0.002354021399823603,0.004826068878166723,18.48776054382335,1.5098854347768276,-1.5098854347768276
-8,263,1.544605082517328,-8.027276967268367,30.61112499237061,271,0.0013219652120858608,0.0084218978881907,18.454072952270586,1.544605082517328,-1.544605082517328
-8,263,1.5572968572469572,-8.026731427923,30.61472511291504,271,0.0030306726601769503,0.003600120544430041,18.439672470092866,1.5572968572469572,-1.5572968572469572
-8,263,1.5816624010843072,-8.02619679936454,30.62052011489868,271,0.0018451367573971847,0.005795001983642578,18.416492462158295,1.5816624010843072,-1.5816624010843072
-8,263,1.614780588123162,-8.025672863377249,30.62866020202637,271,0.001287298229298817,0.0081400871276891,18.38393211364754,1.614780588123162,-1.614780588123162
-8,263,1.628494274476799,-8.025159406109703,30.63244509696961,271,0.0027131916486252826,0.0037848949432408574,18.368792533874576,1.628494274476799,-1.628494274476799
-8,263,1.6548139831633468,-8.024656217987507,30.6387460231781,271,0.0015971877960334522,0.006300926208488988,18.34358882904062,1.6548139831633468,-1.6548139831633468
-8,263,1.7015618245977624,-8.024163093627756,30.6502480506897,271,0.0008574564080187213,0.011502027511600232,18.29758071899422,1.7015618245977624,-1.7015618245977624
-8,263,1.708492600246258,-8.023679831755201,30.65273714065552,271,0.003883040622804471,0.0024890899658203125,18.287624359130938,1.708492600246258,-1.708492600246258
-8,263,1.7434690377213793,-8.023206235120096,30.66080403327942,271,0.0011741736432743818,0.008066892623897814,18.255356788635346,1.7434690377213793,-1.7434690377213793
