Lys=meas,Avstand=calc,Fart_IIR=calc,Ts=calc,Tid=meas,Avstand_IIR=calc,Fart=calc
Lys0=32
32,32,0,0.005,0,32,0
33,33,8.151006170140523,0.0245368480682373,0.0245368480682373,32.20000000000001,40.75503085070204
33,33,112.5043822296757,0.00142216682434082,0.02595901489257813,32.36000000000001,0
33,33,17.30446130539889,0.007396936416625977,0.0333559513092041,32.48800000000001,0
33,33,16.25157899197867,0.006300926208496094,0.0396568775177002,32.59040000000001,0
34,34,39.2973806473911,0.007174015045166016,0.04683089256286621,32.87232000000001,139.3919574609505
34,34,46.46429328277383,0.004853963851928711,0.05168485641479492,33.09785600000001,0
35,35,53.04987158571773,0.007171154022216797,0.05885601043701172,33.47828480000001,139.4475696522375
35,35,43.15732064521456,0.007051944732666016,0.06590795516967773,33.78262784000001,0
35,35,18.8126261266939,0.01294207572937012,0.07885003089904785,34.02610227200001,0
35,35,204.855723979002,0.0009508132934570313,0.07980084419250488,34.22088181760001,0
36,36,45.36131126052783,0.007844209671020508,0.08764505386352539,34.57670545408002,127.4825689188779
36,36,55.07131002887919,0.005168914794921875,0.09281396865844727,34.86136436326402,0
36,36,16.70526262554654,0.01363205909729004,0.1064460277557373,35.08909149061122,0
36,36,19.11078033495133,0.009532928466796875,0.1159789562225342,35.27127319248898,0
37,37,72.34528075480855,0.00477910041809082,0.120758056640625,35.61701855399118,209.2444000997755
37,37,34.3945722556807,0.008041858673095703,0.1287999153137207,35.89361484319294,0
38,38,51.66561221483333,0.008153915405273438,0.1369538307189941,36.31489187455436,122.6404678362573
38,38,48.46308112307439,0.006954193115234375,0.1439080238342285,36.65191349964349,0
38,38,59.89073827763304,0.004501819610595703,0.1484098434448242,36.92153079971479,0
39,39,37.84887631065483,0.01098299026489258,0.1593928337097168,37.33722463977184,91.04988494768376
39,39,130.358604570215,0.002551078796386719,0.1619439125061035,37.66977971181747,0
39,39,44.87892757082643,0.00592803955078125,0.1678719520568848,37.93582376945398,0
39,39,29.93011882575051,0.007111072540283203,0.174983024597168,38.14865901556319,0
40,40,49.25835382128483,0.007516860961914063,0.182499885559082,38.51892721245055,133.0342552651611
40,40,71.35798652702133,0.004151105880737305,0.1866509914398193,38.81514176996044,0
39,39,5.910818476751461,0.006254911422729492,0.1929059028625488,38.85211341596836,-159.874366304555
39,39,4.539197152947883,0.006515979766845703,0.1994218826293945,38.88169073277469,0
40,40,25.24979965418816,0.008857965469360352,0.2082798480987549,39.10535258621975,112.8927408284661
40,40,23.39561834408685,0.007647991180419922,0.2159278392791748,39.2842820689758,0
40,40,18.70891266066244,0.007651090621948242,0.223578929901123,39.42742565518064,0
40,40,18.26413312627001,0.006269931793212891,0.2298488616943359,39.54194052414452,0
39,39,-15.15678674522448,0.007151126861572266,0.2369999885559082,39.43355241931562,-139.838100953524
39,39,-12.39064218141961,0.006998062133789063,0.2439980506896973,39.3468419354525,0
40,40,18.91035744297588,0.006907939910888672,0.2509059906005859,39.477473548362,144.7609581003659
40,40,15.10222427102469,0.00691986083984375,0.2578258514404297,39.5819788386896,0
40,40,17.53746265535296,0.004767179489135742,0.2625930309295654,39.66558307095168,0
40,40,11.57585428055633,0.005777835845947266,0.2683708667755127,39.73246645676134,0
40,40,7.307590182931641,0.007322072982788086,0.2756929397583008,39.78597316540908,0
40,40,8.012975171223014,0.005342006683349609,0.2810349464416504,39.82877853232726,0
40,40,4.466970745447917,0.007666110992431641,0.288701057434082,39.86302282586181,0
40,40,3.319891996166128,0.00825190544128418,0.2969529628753662,39.89041826068945,0
40,40,3.298188995853709,0.006644964218139648,0.3035979270935059,39.91233460855156,0
40,40,1.315593767268077,0.01332712173461914,0.316925048828125,39.92986768684125,0
40,40,2.96857646191285,0.004724979400634766,0.3216500282287598,39.943894149473,0
40,40,1.566327165127896,0.00716400146484375,0.3288140296936035,39.9551153195784,0
40,40,0.9820552667246304,0.009140968322753906,0.3379549980163574,39.96409225566272,0
40,40,2.467972072181229,0.00290989875793457,0.340864896774292,39.97127380453018,0
40,40,0.8334698157429315,0.006893157958984375,0.3477580547332764,39.97701904362414,0
40,40,0.5030353430109258,0.00913691520690918,0.3568949699401855,39.98161523489931,0
40,40,0.3637325179288691,0.01010894775390625,0.3670039176940918,39.98529218791945,0
40,40,0.2994831421741204,0.00982213020324707,0.3768260478973389,39.98823375033556,0
39,39,-22.87059768790521,0.008641958236694336,0.3854680061340332,39.79058700026845,-115.7145143046321
39,39,-25.98105631570808,0.006085872650146484,0.3915538787841797,39.63246960021476,0
39,39,-26.35769063598845,0.004799127578735352,0.396353006362915,39.50597568017182,0
38,38,-42.28490975530376,0.007122993469238281,0.4034759998321533,39.20478054413746,-140.3904137100013
38,38,-43.47039318162398,0.005542993545532227,0.4090189933776855,38.96382443530997,0
38,38,-22.06042392533847,0.008738040924072266,0.4177570343017578,38.77105954824798,0
37,37,-32.14558343230681,0.01101899147033691,0.4287760257720947,38.41684763859838,-90.75240712292013
37,37,-36.26908585879637,0.007812976837158203,0.4365890026092529,38.13347811087871,0
37,37,-21.82505520071142,0.01038694381713867,0.4469759464263916,37.90678248870297,0
37,37,-30.00648062719396,0.006043910980224609,0.4530198574066162,37.72542599096237,0
36,36,-51.09946079856931,0.006753206253051758,0.459773063659668,37.3803407927699,-148.0778111209179
36,36,-36.05523218731355,0.00765681266784668,0.4674298763275146,37.10427263421593,0
35,35,-68.93395654924254,0.006105184555053711,0.4735350608825684,36.68341810737274,-163.7952122466513
35,35,-60.59964211840479,0.005555868148803711,0.4790909290313721,36.3467344858982,0
