Lys=meas,Avstand=calc,Fart_IIR=calc,Ts=calc,Tid=meas,Avstand_IIR=calc,Fart=calc
Lys0=47
46,46,0,0.005,0,46,0
47,47,1.618818201700781,0.01853203773498535,0.01853203773498535,46.03,53.96060672335937
47,47,1.570253655649757,0.002302885055541992,0.02083492279052734,46.05909999999999,0
47,47,1.523146045980265,0.01018309593200684,0.03101801872253418,46.08732699999998,0
47,47,1.477451664600857,0.00403904914855957,0.03505706787109375,46.11470718999998,0
47,47,1.433128114662831,0.008389949798583984,0.04344701766967773,46.14126597429997,0
47,47,1.390134271222946,0.005497932434082031,0.04894495010375977,46.16702799507097,0
47,47,1.348430243086258,0.006031036376953125,0.05497598648071289,46.19201715521884,0
47,47,1.30797733579367,0.01153802871704102,0.06651401519775391,46.21625664056227,0
47,47,1.26873801571986,0.004489898681640625,0.07100391387939453,46.23976894134539,0
47,47,1.230675875248264,0.009669065475463867,0.0806729793548584,46.26257587310502,0
47,47,1.193755598990816,0.001992940902709961,0.08266592025756836,46.28469859691187,0
47,47,1.157942931021092,0.006822109222412109,0.08948802947998047,46.3061576390045,0
47,47,1.123204643090459,0.008249044418334961,0.09773707389831543,46.32697290983436,0
47,47,1.089508503797745,0.005501985549926758,0.1032390594482422,46.34716372253933,0
47,47,1.056823248683813,0.007153987884521484,0.1103930473327637,46.36674881086314,0
47,47,1.025118551223298,0.006022930145263672,0.1164159774780273,46.38574634653724,0
47,47,0.9943649946865992,0.006216049194335938,0.1226320266723633,46.40417395614112,0
47,47,0.9645340448460013,0.008113861083984375,0.1307458877563477,46.42204873745689,0
47,47,0.9355980235006212,0.007990121841430664,0.1387360095977783,46.43938727533317,0
47,47,0.9075300827956026,0.005939960479736328,0.1446759700775146,46.45620565707318,0
47,47,0.8803041803117345,0.005888938903808594,0.1505649089813232,46.47251948736097,0
47,47,0.8538950549023825,0.005506038665771484,0.1560709476470947,46.48834390274014,0
47,47,0.828278203255311,0.006815910339355469,0.1628868579864502,46.50369358565793,0
47,47,0.8034298571576516,0.006601095199584961,0.1694879531860352,46.51858277808819,0
47,47,0.779326961442922,0.004954099655151367,0.1744420528411865,46.53302529474554,0
47,47,0.7559471525996343,0.006330013275146484,0.180772066116333,46.54703453590318,0
47,47,0.7332687380216453,0.005768775939941406,0.1865408420562744,46.56062349982608,0
47,47,0.7112706758809959,0.00526118278503418,0.1918020248413086,46.57380479483129,0
47,47,0.689932555604566,0.006779909133911133,0.1985819339752197,46.58659065098634,0
47,47,0.669234578936429,0.005530118942260742,0.2041120529174805,46.59899293145674,0
47,47,0.6491575415683362,0.006286859512329102,0.2103989124298096,46.61102314351304,0
47,47,0.629682815321286,0.007261037826538086,0.2176599502563477,46.62269244920764,0
47,47,0.6107923308616474,0.007055997848510742,0.2247159481048584,46.63401167573141,0
47,47,0.592468560935798,0.007738113403320313,0.2324540615081787,46.64499132545946,0
47,47,0.574694504107724,0.007532835006713867,0.2399868965148926,46.65564158569567,0
47,47,0.5574536689844924,0.007884979248046875,0.2478718757629395,46.6659723381248,0
47,47,0.5407300589149575,0.003113985061645508,0.250985860824585,46.67599316798105,0
47,47,0.5245081571475088,0.007757186889648438,0.2587430477142334,46.68571337294162,0
47,47,0.5087729124330835,0.005090951919555664,0.2638339996337891,46.69514197175336,0
47,47,0.493509725060091,0.006216049194335938,0.270050048828125,46.70428771260076,0
47,47,0.4787044333082883,0.005172014236450195,0.2752220630645752,46.71315908122273,0
47,47,0.4643433003090395,0.005970001220703125,0.2811920642852783,46.72176430878604,0
47,47,0.4504130012997684,0.008281946182250977,0.2894740104675293,46.73011137952246,0
47,47,0.4369006112607753,0.006078958511352539,0.2955529689788818,46.73820803813678,0
47,47,0.423793592922952,0.00651097297668457,0.3020639419555664,46.74606179699267,0
47,47,0.4110797851352635,0.006978034973144531,0.3090419769287109,46.75367994308289,0
47,47,0.3987473915812056,0.006759881973266602,0.3158018589019775,46.7610695447904,0
47,47,0.3867849698337694,0.007110118865966797,0.3229119777679443,46.76823745844668,0
47,47,0.3751814207387563,0.006727933883666992,0.3296399116516113,46.77519033469327,0
47,47,0.3639259781165936,0.005548954010009766,0.3351888656616211,46.78193462465247,0
47,47,0.3530081987730958,0.005736112594604492,0.3409249782562256,46.78847658591289,0
47,47,0.3424179528099029,0.0057830810546875,0.3467080593109131,46.7948222883355,0
47,47,0.3321454142256059,0.006192922592163086,0.3529009819030762,46.80097761968542,0
47,47,0.3221810517988377,0.007164955139160156,0.3600659370422363,46.80694829109487,0
47,47,0.3125156202448725,0.00773310661315918,0.3677990436553955,46.81273984236202,0
47,47,0.3031401516375263,0.003209829330444336,0.3710088729858398,46.81835764709115,0
47,47,0.2940459470884005,0.005622148513793945,0.3766310214996338,46.82380691767841,0
47,47,0.2852245686757485,0.005966901779174805,0.3825979232788086,46.82909271014806,0
47,47,0.276667831615476,0.006031036376953125,0.3886289596557617,46.83421992884361,0
47,47,0.2683677966670118,0.006238937377929688,0.3948678970336914,46.8391933309783,0
46,46,-4.120462403754602,0.00684809684753418,0.4017159938812256,46.81401753104895,-146.0259722173868
46,46,-3.996848531641964,0.009100914001464844,0.4108169078826904,46.78959700511748,0
47,47,-0.2432039050793287,0.008255958557128906,0.4190728664398193,46.79590909496395,121.1246390204459
46,46,-5.284622629639422,0.005942106246948242,0.4250149726867676,46.77203182211503,-168.2904947237491
46,46,-5.126083950750239,0.00580906867980957,0.4308240413665771,46.74887086745158,0
46,46,-4.972301432227732,0.008240938186645508,0.4390649795532227,46.72640474142804,0
