Lys=meas,Avstand=calc,Fart_IIR=calc,Ts=calc,Tid=meas,Avstand_IIR=calc,Fart=calc
Lys0=85
85,85,0,0.005,0,85,0
85,85,0,0.01782798767089844,0.01782798767089844,85.0,0
85,85,0,0.0026600360870361293,0.02048802375793457,85.0,0
85,85,0,0.011533975601196289,0.03202199935913086,85.0,0
85,85,0,0.007945060729980469,0.03996706008911133,85.0,0
85,85,0,0.006078004837036133,0.04604506492614746,85.0,0
85,85,0,0.004666805267333991,0.05071187019348145,85.0,0
85,85,0,0.0066030025482177665,0.05731487274169922,85.0,0
85,85,0,0.007379055023193359,0.06469392776489258,85.0,0
84,84,-4.601203788349728,0.00652003288269043,0.07121396064758301,84.97,-153.37345961165758
84,84,-4.4631676746992355,0.005320072174072266,0.07653403282165527,84.9409,0
84,84,-4.329272644458258,0.006435871124267578,0.08296990394592285,84.912673,0
84,84,-4.19939446512451,0.007812023162841797,0.09078192710876465,84.88529281,0
84,84,-4.073412631170775,0.004004001617431641,0.09478592872619629,84.85873402569999,0
84,84,-3.951210252235651,0.006936073303222615,0.1017220020294189,84.83297200492898,0
84,84,-3.8326739446685814,0.006962060928344796,0.1086840629577637,84.8079828447811,0
84,84,-3.7176937263285237,0.006793975830078097,0.1154780387878418,84.78374335943765,0
83,83,-7.829183454208398,0.007103919982910198,0.122581958770752,84.73023105865451,-140.76735132232432
83,83,-7.594307950582145,0.008222103118896415,0.1308040618896484,84.67832412689486,0
82,82,-11.158682684217393,0.007910966873169,0.1387150287628174,84.59797440308802,-126.40679907175705
82,82,-10.82392220369087,0.006721973419189398,0.1454370021820068,84.52003517099537,0
82,82,-10.499204537580143,0.005038976669311579,0.1504759788513184,84.4444341158655,0
81,81,-14.617484928246965,0.006767034530639621,0.157243013381958,84.34110109238955,-147.77521755980754
81,81,-14.178960380399555,0.005272865295410184,0.1625158786773682,84.24086805961787,0
81,81,-13.753591568987568,0.007358074188232422,0.1698739528656006,84.14364201782934,0
81,81,-13.340983821917941,0.006825923919677679,0.1766998767852783,84.04933275729445,0
81,81,-12.940754307260402,0.006675004959106501,0.1833748817443848,83.95785277457563,0
80,80,-15.237058047730255,0.01117515563964841,0.1945500373840332,83.83911719133836,-89.48421232292222
80,80,-14.779946306298347,0.007539033889770508,0.2020890712738037,83.7239436755982,0
80,80,-14.336547917109396,0.006599903106689481,0.2086889743804932,83.61222536533026,0
80,80,-13.906451479596114,0.00725793838500971,0.2159469127655029,83.50385860437035,0
79,79,-16.99717876041033,0.008552074432373102,0.224498987197876,83.36874284623924,-116.9306941734032
79,79,-16.487263397598017,0.005672931671142606,0.2301719188690186,83.23768056085207,0
79,79,-15.992645495670077,0.00638508796691889,0.2365570068359375,83.1105501440265,0
78,78,-20.072222605906884,0.006579875946044894,0.2431368827819824,82.9572336397057,-151.97854917023037
78,78,-19.47005592772968,0.003973007202148493,0.2471098899841309,82.80851663051453,0
78,78,-18.885954249897786,0.007418155670165988,0.2545280456542969,82.66426113159909,0
78,78,-18.31937562240085,0.005508899688720703,0.2600369453430176,82.52433329765113,0
78,78,-17.769794353728827,0.005541086196899414,0.265578031539917,82.38860329872159,0
78,78,-17.236700523116962,0.005651950836181585,0.2712299823760986,82.25694519975994,0
78,78,-16.719599507423453,0.0068700313568116345,0.2781000137329102,82.12923684376715,0
78,78,-16.21801152220075,0.007200956344604381,0.2853009700775146,82.00535973845413,0
77,77,-19.005542783528877,0.009162902832031306,0.2944638729095459,81.8551989463005,-109.13572023313839
77,77,-18.43537650002301,0.006673097610473577,0.3011369705200195,81.70954297791148,0
76,76,-24.00985939786374,0.0048959255218506414,0.3060328960418701,81.53825668857414,-204.25147309471402
76,76,-23.289563615927825,0.006613969802856501,0.3126468658447266,81.37210898791692,0
76,76,-22.59087670744999,0.005141019821166992,0.3177878856658936,81.2109457182794,0
76,76,-21.91315040622649,0.005547046661376898,0.3233349323272705,81.05461734673102,0
76,76,-21.255755894039694,0.006509065628051813,0.3298439979553223,80.90297882632909,0
75,75,-25.12324326018309,0.006659030914306585,0.3365030288696289,80.72588946153921,-150.17200143215305
75,75,-24.369545962377597,0.005169868469238281,0.3416728973388672,80.55411277769304,0
74,74,-28.274415666329936,0.006471157073974609,0.3481440544128418,80.35748939436225,-154.5318694274556
74,74,-27.426183196340038,0.006561994552612305,0.3547060489654541,80.16676471253137,0
74,74,-26.603397700449836,0.0066130161285399836,0.3613190650939941,79.98176177115543,0
73,73,-32.361285974198495,0.004575967788696289,0.3658950328826904,79.77230891802077,-218.5330068254051
73,73,-31.39044739497254,0.004962921142578236,0.3708579540252686,79.56913965048014,0
73,73,-30.448733973123364,0.005920886993408203,0.3767788410186768,79.37206546096573,0
73,73,-29.535271953929662,0.005763053894042913,0.3825418949127197,79.18090349713675,0
73,73,-28.64921379531177,0.005486965179443359,0.3880288600921631,78.99547639222264,0
73,73,-27.789737381452415,0.006145000457763727,0.3941738605499268,78.81561210045597,0
73,73,-26.956045260008842,0.007876157760620062,0.4020500183105469,78.64114373744228,0
73,73,-26.147363902208575,0.006582021713256836,0.4086320400238037,78.471909425319,0
73,73,-25.36294298514232,0.008176803588867188,0.4168088436126709,78.30775214255942,0
73,73,-24.60205469558805,0.006450176239013727,0.4232590198516846,78.14851957828263,0
72,72,-30.128511624868768,0.004788875579833984,0.4280478954315186,77.96406399093415,-208.81728567161207
72,72,-29.224656276122705,0.005465984344482366,0.433513879776001,77.78514207120612,0
72,72,-28.347916587839023,0.007064104080200251,0.4405779838562012,77.61158780906993,0
