Tid=meas,Temp=calc,Ts=calc,Temp_FIR=calc,Temp_IIR=calc,Lys=meas
Lys0=17
0,17.92453322749586,0.005,17.92453322749586,17.92453322749586,17
0.5213289260864258,25.73243578865817,0.5213289260864258,17.92453322749586,22.60927476419325,25
1.024184942245483,28.7532991908305,0.5028560161590576,21.82848450807702,26.2956894201756,28
1.52716588973999,35.88614797725564,0.5029809474945068,24.13675606899485,32.04996455442362,35
2.031482934951782,40.43018213760806,0.504317045211792,30.12396098558144,37.07809510433428,40
2.535003900527954,40.46961558747011,0.5035209655761719,35.02320976856473,39.11300739421578,40
3.038245916366577,45.50886834395959,0.503242015838623,38.92864856744461,42.95052396406206,45
3.541647911071777,52.41804527341186,0.5034019947052002,42.13622202301258,48.63103674967194,52
4.044304847717285,60.43449695832447,0.5026569366455078,46.13217640161386,55.71311287486346,60
4.547972917556763,79.20879497726879,0.5036680698394775,52.7871368585653,69.81052213630665,79
5.052639961242676,91.61230192700819,0.5046670436859131,64.02044573633503,82.89159001072759,91
