Tid=meas,Temp=calc,Ts=calc,Temp_FIR=calc,Temp_IIR=calc,Lys=meas
Lys0=17
0,17.684537016449205,0.005,17.684537016449205,17.684537016449205,17
0.5213289260864258,25.495618039568786,0.5213289260864258,21.590077528008997,22.371185630320955,25
1.024184942245483,28.510885652545802,0.5028560161590572,23.897013569521267,26.05500564365586,28
1.52716588973999,35.14140353728672,0.5029809474945071,29.715969076467104,31.506844379834376,35
2.031482934951782,40.59623095189541,0.5043170452117918,34.74950671390931,36.96047632307099,40
2.535003900527954,40.47893178476639,0.5035209655761723,38.73885542464951,39.07154960008823,40
3.038245916366577,45.72930878857269,0.503242015838623,42.26815717507816,43.0662051131789,45
3.541647911071777,52.47484529674788,0.5034019947051998,46.22769529002898,48.71138922332029,52
4.044304847717285,60.50630134853502,0.5026569366455083,52.903485144618536,55.78833649844913,60
4.547972917556763,79.61250988814903,0.5036680698394775,64.19788551114398,70.08284053226907,79
5.052639961242676,91.5872304611322,0.5046670436859131,77.23534723260542,82.98547448958695,91
