Tid=meas,Temp=calc,Ts=calc,Temp_FIR=calc,Temp_IIR=calc,Lys=meas
Lys0=25
0,25.38181671683788,0.005,25.38181671683788,25.38181671683788,25
0.003527164459228516,25.295795027127138,0.003527164459228516,25.338805871982508,25.38095649994077,25
0.02040219306945801,25.67179473845811,0.016875028610229496,25.449802160807707,25.38386488232594,25
0.03025317192077637,25.407546940551835,0.00985097885131836,25.43923835574374,25.3841017029082,25
0.03699898719787598,25.61764789443588,0.006745815277099606,25.47492026348217,25.386437164823477,25
0.04272103309631348,25.993059245769782,0.0057220458984375,25.561276760530102,25.392503385632942,25
0.0529780387878418,25.33073278102424,0.01025700569152832,25.528341906314978,25.391885679586853,25
0.0646660327911377,25.144308964630333,0.011687994003295898,25.4803377886044,25.389409912437287,25
0.06990504264831543,25.03014398637399,0.005239009857177734,25.430316255023243,25.385817253176654,25
0.08138608932495117,25.573115052467855,0.011481046676635742,25.444596134767703,25.387690231169564,25
0.08840107917785645,25.320064047387262,0.0070149898529052734,25.433275035914935,25.38701396933174,25
0.09523701667785645,25.840221246156954,0.0068359375,25.467187220101767,25.39154604209999,25
0.09983396530151367,25.32848245772119,0.0045969486236572266,25.45651762299557,25.390915406256198,25
0.1077439785003662,25.651605925422622,0.007910013198852525,25.47045250174036,25.393522311447864,25
0.1139321327209473,25.98895393155319,0.006188154220581096,25.50501926372788,25.399476627648916,25
0.1209139823913574,25.982175299877788,0.006981849670410101,25.53484151598725,25.405303614371206,25
0.1251401901245117,25.32565526365386,0.004226207733154297,25.52253644232058,25.404507130864033,25
0.1307790279388428,25.91767197223077,0.00563883781433111,25.54448841620448,25.4096387792777,25
0.1396310329437256,25.809413172628215,0.008852005004882812,25.55843182443731,25.413636523211203,25
0.1472439765930176,25.481005151680296,0.007612943649291992,25.554560490799457,25.41431020949589,25
0.1546220779418945,25.329869763431,0.007378101348876898,25.551963143129118,25.413465805035244,25
0.1633701324462891,25.991500122446226,0.008748054504394587,25.58674839789507,25.419246148209353,25
0.1719269752502441,25.325852664427103,0.008556842803955023,25.569451294193517,25.41831221337153,25
0.1784741878509521,25.98746051247711,0.00654721260070798,25.59844697278978,25.424003696362586,25
0.1854031085968018,25.037952649734184,0.00692892074584972,25.569462210554697,25.4201431858963,25
0.1924769878387451,25.173950206322942,0.007073879241943276,25.52850675858236,25.41768125610057,25
0.2011950016021729,25.27332449114351,0.008718013763427818,25.52563634408832,25.416237688450998,25
0.2083141803741455,25.41208650405404,0.007119178771972601,25.539025221059507,25.41619617660703,25
0.2146811485290527,25.368759204562853,0.006366968154907199,25.555955981968953,25.41572180688659,25
0.2219500541687012,25.207649177260375,0.007268905639648493,25.537682688208577,25.41364108059033,25
0.2282600402832031,25.76176067709105,0.006309986114501898,25.559767519693764,25.41712227655534,25
0.2375900745391846,25.01553204073885,0.0093300342559815,25.518533059422857,25.413106374197174,25
0.2427940368652344,25.194366551852124,0.005203962326049805,25.511827264129405,25.410918975973722,25
0.2505559921264648,25.006439548600316,0.0077619552612303855,25.47956894528829,25.406874181699987,25
0.257565975189209,25.2535038671596,0.007009983062744196,25.442796442068612,25.40534047855458,25
0.2625811100006104,25.023723944468195,0.005015134811401423,25.394873874298135,25.40152431321372,25
0.2684571743011475,25.77342358587754,0.005876064300537109,25.41726229040932,25.40524330594036,25
0.2739930152893066,26.32555364761661,0.005535840988159069,25.43765637417861,25.414446409357122,26
0.2808191776275635,26.333359496086246,0.0068261623382568914,25.463853690351506,25.423635540224414,26
0.2868711948394775,26.99921689113211,0.006052017211914007,25.539764277324103,25.43939135373349,26
0.2927720546722412,26.592164257553353,0.005900859832763727,25.60287900203022,25.45091908277169,26
0.2998101711273193,26.922619510730858,0.0070381164550780695,25.649434971444453,25.46563608705128,26
0.3063080310821533,26.97090928813309,0.00649785995483404,25.73168780262975,25.4806888190621,26
0.3132140636444092,26.485593796181544,0.006906032562255859,25.75659446681497,25.490737868833293,26
0.3225131034851074,26.674745114264763,0.009299039840698242,25.8384340900415,25.50257794128761,26
0.3265781402587891,26.97676246296364,0.004065036773681696,25.928574702873533,25.51731978650437,26
0.3318560123443604,26.369434913468663,0.005277872085571289,25.983380223989787,25.525840937774014,26
0.3377010822296143,26.100496256354702,0.005845069885253906,26.01780071160482,25.53158749095982,26
0.3444709777832031,26.404024832462873,0.006769895553588812,26.06956399299982,25.54031186437485,26
0.3519351482391357,26.61278810396771,0.007464170455932562,26.139820939335188,25.551036626770777,26
0.3633060455322266,26.57763090906154,0.011370897293090931,26.18061445093371,25.561302569593686,26
0.3714220523834229,26.36423899804063,0.008116006851196289,26.248049798798803,25.569331933878157,26
0.37990403175354,26.113500924163887,0.008481979370117076,26.29400651741439,25.574773623781013,26
0.3868710994720459,27.26114874915755,0.006967067718505915,26.40674197744225,25.59163737503478,27
0.3935890197753906,26.064671092780223,0.0067179203033447266,26.447300338723284,25.59636771221223,26
