Tid=meas,Temp=calc,Ts=calc,Temp_FIR=calc,Temp_IIR=calc,Lys=meas
Lys0=17
0,17,0.005,17,17,17
0.5213289260864258,25,0.5213289260864258,21.0,21.8,25
1.024184942245483,28,0.5028560161590572,23.333333333333332,25.520000000000003,28
1.52716588973999,35,0.5029809474945071,29.333333333333332,31.208000000000002,35
2.031482934951782,40,0.5043170452117918,34.333333333333336,36.483200000000004,40
2.535003900527954,40,0.5035209655761723,38.333333333333336,38.59328,40
3.038245916366577,45,0.503242015838623,41.666666666666664,42.437312,45
3.541647911071777,52,0.5034019947051998,45.666666666666664,48.1749248,52
4.044304847717285,60,0.5026569366455083,52.333333333333336,55.26996992,60
4.547972917556763,79,0.5036680698394775,63.666666666666664,69.50798796800001,79
5.052639961242676,91,0.5046670436859131,76.66666666666667,82.4031951872,91
