abs_avik=calc,Referanse=calc,PowerD=calc,avvik=calc,joySide=meas,Ts=calc,Tid=meas,TvD=calc,Lys=meas,MAEList=calc,TvA=calc,joyForward=meas,IAEList=calc,PowerA=calc
Lys0=36
,36,3.985732814526593,0,-4.689097428854816,0.02797389030456543,2.697872877120972,10.37254901960786,36,0.1264367816091954,9.999923704890531,4.689097428854816,0.3900461196899414,0.7033646143282224
,36,3.985732814526593,0,-4.689097428854816,0.03207015991210938,2.729943037033081,10.37254901960786,36,0.125,9.999923704890531,4.689097428854816,0.3900461196899414,0.7033646143282224
,36,3.985732814526593,0,-4.689097428854816,0.03086400032043457,2.760807037353516,10.37254901960786,36,0.1235955056179775,9.999923704890531,4.689097428854816,0.3900461196899414,0.7033646143282224
,36,3.985732814526593,0,-4.689097428854816,0.03254389762878418,2.7933509349823,10.37254901960786,36,0.1222222222222222,9.999923704890531,4.689097428854816,0.3900461196899414,0.7033646143282224
,36,3.985732814526593,0,-4.689097428854816,0.03298401832580566,2.826334953308105,10.37254901960786,36,0.1208791208791209,9.999923704890531,4.689097428854816,0.3900461196899414,0.7033646143282224
,36,3.985732814526593,0,-4.689097428854816,0.03456592559814453,2.86090087890625,10.37254901960786,36,0.1195652173913043,9.999923704890531,4.689097428854816,0.3900461196899414,0.7033646143282224
,36,3.985732814526593,0,-4.689097428854816,0.02598905563354492,2.886889934539795,10.37254901960786,36,0.1182795698924731,9.999923704890531,4.689097428854816,0.3900461196899414,0.7033646143282224
,36,3.985732814526593,0,-4.689097428854816,0.03160595893859863,2.918495893478394,10.37254901960786,36,0.1170212765957447,9.999923704890531,4.689097428854816,0.3900461196899414,0.7033646143282224
,36,3.985732814526593,0,-4.689097428854816,0.03817915916442871,2.956675052642822,10.37254901960786,36,0.1157894736842105,9.999923704890531,4.689097428854816,0.3900461196899414,0.7033646143282224
,36,3.985732814526593,0,-4.689097428854816,0.02422881126403809,2.98090386390686,10.37254901960786,36,0.1145833333333333,9.999923704890531,4.689097428854816,0.3900461196899414,0.7033646143282224
,36,3.985732814526593,0,-4.689097428854816,0.03487014770507813,3.015774011611938,10.37254901960786,36,0.1134020618556701,9.999923704890531,4.689097428854816,0.3900461196899414,0.7033646143282224
,36,3.985732814526593,0,-4.689097428854816,0.0288088321685791,3.044582843780518,10.37254901960786,36,0.1122448979591837,9.999923704890531,4.689097428854816,0.3900461196899414,0.7033646143282224
,36,3.985732814526593,0,-4.689097428854816,0.03148818016052246,3.07607102394104,10.37254901960786,36,0.1111111111111111,9.999923704890531,4.689097428854816,0.3900461196899414,0.7033646143282224
,36,3.985732814526593,0,-4.689097428854816,0.03232693672180176,3.108397960662842,10.37254901960786,36,0.11,9.999923704890531,4.689097428854816,0.3900461196899414,0.7033646143282224
,36,3.985732814526593,0,-4.689097428854816,0.02888607978820801,3.13728404045105,10.37254901960786,36,0.1089108910891089,9.999923704890531,4.689097428854816,0.3900461196899414,0.7033646143282224
,36,4.981841763942934,0,-1.954680704966816,0.02938294410705566,3.166666984558105,11.3686579690242,36,0.107843137254902,12.91012436102847,8.595407034409098,0.3900461196899414,3.613565270466163
,36,4.981841763942934,0,-1.954680704966816,0.03073692321777344,3.197403907775879,11.3686579690242,36,0.1067961165048544,12.91012436102847,8.595407034409098,0.3900461196899414,3.613565270466163
,36,7.403753719386589,0,-0.7827878233005237,0.03496909141540527,3.232372999191284,13.79056992446785,36,0.1057692307692308,16.15236133363853,14.25955596246281,0.3900461196899414,6.855802243076222
,36,11.60303654535744,0,-0.7827878233005237,0.03363990783691406,3.266012907028198,17.9898527504387,36,0.1047619047619048,20.35164415960938,22.65812161440452,0.3900461196899414,11.05508506904707
,36,11.60303654535744,0,-0.7827878233005237,0.02973294258117676,3.295745849609375,17.9898527504387,36,0.1037735849056604,20.35164415960938,22.65812161440452,0.3900461196899414,11.05508506904707
,36,14.96246280613413,0,-7.032883192187378,0.0329902172088623,3.328736066818237,21.34927901121539,36,0.102803738317757,21.3672846570535,25.00190737773709,0.3900461196899414,10.03944457160296
,36,15.74372472724499,0,-7.032883192187378,0.03963994979858398,3.368376016616821,22.13054093232625,36,0.1018518518518518,22.14854657816436,26.56443121995881,0.3900461196899414,10.82070649271382
,36,15.74372472724499,0,-7.032883192187378,0.03037285804748535,3.398748874664307,22.13054093232625,36,0.1009174311926606,22.14854657816436,26.56443121995881,0.3900461196899414,10.82070649271382
,36,16.91561760891127,1,-7.032883192187378,0.04560518264770508,3.444354057312012,23.30243381399253,35,0.1,23.32043945983064,28.90821698329137,0.4356513023376465,11.9925993743801
,36,21.36881055924316,1,-8.595407034409098,0.03411293029785156,3.478466987609863,27.75562676432442,35,0.1081081081081081,26.67986572060733,36.72083619439995,0.469764232635498,15.35202563515679
,36,25.70481422140841,1,-10.93919279774167,0.0348658561706543,3.513332843780518,32.09163042648967,35,0.1160714285714286,29.37521934843978,43.75219348439765,0.5046300888061523,18.04737926298924
,36,25.70481422140841,2,-10.93919279774167,0.02814102172851563,3.541473865509033,32.09163042648967,34,0.1238938053097345,29.37521934843978,43.75219348439765,0.5609121322631836,18.04737926298924
,36,27.26733806363012,2,-10.93919279774167,0.03436613082885742,3.575839996337891,33.65415426871138,34,0.1403508771929824,30.93774319066149,46.87724116884108,0.6296443939208984,19.60990310521096
,36,25.07980468451972,2,-4.689097428854816,0.03353595733642578,3.609375953674316,35.84168764782178,34,0.1565217391304348,33.12527656977188,46.87724116884108,0.69671630859375,21.79743648432135
,36,24.53292133974212,2,-3.126573586633097,0.05087494850158691,3.660250902175903,36.38857099259939,34,0.1724137931034483,33.67215991454948,46.87724116884108,0.7984662055969238,22.34431982909896
,36,24.53292133974212,2,-3.126573586633097,0.04117012023925781,3.701421022415161,36.38857099259939,34,0.188034188034188,33.67215991454948,46.87724116884108,0.8808064460754395,22.34431982909896
,36,23.71259632257572,3,-0.7827878233005237,0.03703594207763672,3.738456964492798,37.20889600976578,33,0.2033898305084746,34.49248493171588,46.87724116884108,0.9919142723083496,23.16464484626536
,36,23.71259632257572,2,-0.7827878233005237,0.04365706443786621,3.782114028930664,37.20889600976578,34,0.226890756302521,34.49248493171588,46.87724116884108,1.079228401184082,23.16464484626536
,36,23.71259632257572,1,-0.7827878233005237,0.0439460277557373,3.826060056686401,37.20889600976578,35,0.2416666666666667,34.49248493171588,46.87724116884108,1.123174428939819,23.16464484626536
,36,23.71259632257572,1,-0.7827878233005237,0.02749896049499512,3.853559017181396,37.20889600976578,35,0.2479338842975207,34.49248493171588,46.87724116884108,1.150673389434814,23.16464484626536
,36,23.28290226596475,1,-0.3921568627450966,0.04302597045898438,3.896584987640381,37.63859006637675,35,0.2540983606557377,34.64873731593805,46.29129472800794,1.193699359893799,23.00839246204319
,36,20.31410696574349,1,-0.001525902189669637,0.03552889823913574,3.932113885879517,40.60738536659801,35,0.2601626016260163,37.34409094377051,40.62714579995422,1.229228258132935,20.31303883421073
,36,19.53284504463264,1,-0.001525902189669637,0.0280301570892334,3.96014404296875,41.38864728770886,35,0.2661290322580645,38.12535286488137,39.06462195773251,1.257258415222168,19.53177691309987
,36,19.53284504463264,0,-0.001525902189669637,0.04234981536865234,4.002493858337402,41.38864728770886,36,0.272,38.12535286488137,39.06462195773251,1.257258415222168,19.53177691309987
,36,18.46517128252079,0,1.374837872892343,0.03577208518981934,4.038265943527222,42.45632104982072,36,0.2698412698412698,38.22957198443581,37.89272907606623,1.257258415222168,19.42755779354543
,36,17.05569542992294,-1,3.727779049362945,0.0381009578704834,4.076366901397705,43.86579690241857,37,0.2677165354330709,38.46715495536738,36.72083619439995,1.295359373092651,19.665140764477
,36,17.05569542992294,-2,3.727779049362945,0.04421114921569824,4.120578050613403,43.86579690241857,38,0.2578125,38.46715495536738,36.72083619439995,1.383781671524048,19.665140764477
,36,17.05569542992294,-3,3.727779049362945,0.0742039680480957,4.194782018661499,43.86579690241857,39,0.2403100775193799,38.46715495536738,36.72083619439995,1.606393575668335,19.665140764477
,36,15.68863965819791,-4,10.98191805905242,0.04758501052856445,4.242367029190063,45.2328526741436,40,0.2153846153846154,42.17799649042497,39.06462195773251,1.796733617782593,23.3759822995346
,36,14.31059739070726,-4,11.5709163042649,0.03637599945068359,4.278743028640747,46.61089494163426,40,0.183206106870229,43.1437399862669,36.72083619439995,1.942237615585327,22.41023880369269
,36,14.31059739070726,-5,11.5709163042649,0.04858088493347168,4.327323913574219,46.61089494163426,41,0.1515151515151515,43.1437399862669,36.72083619439995,2.185142040252686,22.41023880369269
,36,13.62485694666972,-5,13.53017471580071,0.04509997367858887,4.372423887252808,47.2966353856718,41,0.112781954887218,43.82948043030443,36.72083619439995,2.41064190864563,23.09597924773022
,36,13.76157778286412,-5,13.13954375524529,0.05229496955871582,4.424718856811523,47.4333562218662,41,0.07462686567164178,43.96620126649883,36.72083619439995,2.672116756439209,22.95925841153582
,36,14.10994125276571,-5,15.49248493171587,0.04218411445617676,4.4669029712677,47.78171969176777,41,0.03703703703703703,45.96162355992982,39.06462195773251,2.883037328720093,24.95468070496681
,36,15.18417639429313,-4,15.49248493171587,0.04905605316162109,4.515959024429321,48.85595483329521,40,0,47.03585870145725,41.21309224078736,3.079261541366577,26.02891584649424
,36,16.00770580605783,-5,13.13954375524529,0.05947399139404297,4.575433015823364,49.67948424505991,41,-0.0291970802919708,47.85938811322195,41.21309224078736,3.376631498336792,25.20538643472953
,36,16.00770580605783,-5,13.13954375524529,0.03892087936401367,4.614353895187378,49.67948424505991,41,-0.06521739130434783,47.85938811322195,41.21309224078736,3.57123589515686,25.20538643472953
,36,17.43564507515068,-4,11.5709163042649,0.05296802520751953,4.667321920394897,51.10742351415276,40,-0.1007194244604317,48.18928816662853,42.9709315632868,3.783107995986938,25.53528648813611
,36,18.80819409475853,-4,7.649347676813911,0.04345202445983887,4.710773944854736,52.4799725337606,40,-0.1285714285714286,49.56183718623638,42.9709315632868,3.956916093826294,24.16273746852827
,36,20.20790417334249,-4,5.882352941176472,0.04558992385864258,4.756363868713379,53.87968261234456,40,-0.1560283687943262,49.72465094987413,44.53345540550851,4.139275789260864,24.32555123216602
,36,22.95742732890822,-4,1.374837872892343,0.04796218872070313,4.804326057434082,56.6292057679103,40,-0.1830985915492958,50.13038834210729,46.87724116884108,4.331124544143677,23.91981383993286
,36,24.51338979171435,-5,-0.001525902189669637,0.06148481369018555,4.865810871124268,58.18516823071644,41,-0.2097902097902098,50.72289616235601,49.02571145189594,4.638548612594604,24.51232166018158
,36,25.39078355077439,-4,-0.001525902189669637,0.04708719253540039,4.912898063659668,59.06256198977648,40,-0.2430555555555555,51.60028992141605,50.78049897001602,4.826897382736206,25.38971541924163
,36,26.17204547188526,-4,-0.001525902189669637,0.04534697532653809,4.958245038986206,59.84382391088733,40,-0.2689655172413793,52.38155184252691,52.34302281223775,5.008285284042358,26.17097734035249
,36,26.17204547188526,-4,-0.001525902189669637,0.03832793235778809,4.996572971343994,59.84382391088733,40,-0.2945205479452055,52.38155184252691,52.34302281223775,5.161597013473511,26.17097734035249
,36,26.17204547188526,-3,-0.001525902189669637,0.04381704330444336,5.040390014648438,59.84382391088733,39,-0.3197278911564626,52.38155184252691,52.34302281223775,5.293048143386841,26.17097734035249
,36,26.17204547188526,-3,-0.001525902189669637,0.04536700248718262,5.08575701713562,59.84382391088733,39,-0.3378378378378378,52.38155184252691,52.34302281223775,5.429149150848389,26.17097734035249
,36,27.41229877164874,-4,-0.1968413824673831,0.0446629524230957,5.130419969558716,61.08407721065082,40,-0.3557046979865772,53.485084306096,54.68680857557032,5.607800960540771,27.27450980392157
,36,27.41229877164874,-4,-0.1968413824673831,0.03306198120117188,5.163481950759888,61.08407721065082,40,-0.38,53.485084306096,54.68680857557032,5.740048885345459,27.27450980392157
,36,27.61738002594034,-5,-0.7827878233005237,0.03587508201599121,5.199357032775879,61.28915846494242,41,-0.4039735099337748,53.6901655603876,54.68680857557032,5.919424295425415,27.06942854962997
,36,27.61738002594034,-6,-0.7827878233005237,0.03112101554870605,5.230478048324585,61.28915846494242,42,-0.4342105263157895,53.6901655603876,54.68680857557032,6.106150388717651,27.06942854962997
,36,27.61738002594034,-6,-0.7827878233005237,0.03358983993530273,5.264067888259888,61.28915846494242,42,-0.4705882352941177,53.6901655603876,54.68680857557032,6.307689428329468,27.06942854962997
,36,27.61738002594034,-7,-0.7827878233005237,0.03956913948059082,5.303637027740479,61.28915846494242,43,-0.5064935064935065,53.6901655603876,54.68680857557032,6.584673404693604,27.06942854962997
,36,27.61738002594034,-7,-0.7827878233005237,0.04482603073120117,5.34846305847168,61.28915846494242,43,-0.5483870967741935,53.6901655603876,54.68680857557032,6.898455619812012,27.06942854962997
,36,27.61738002594034,-6,-0.7827878233005237,0.04824280738830566,5.396705865859985,61.28915846494242,42,-0.5897435897435898,53.6901655603876,54.68680857557032,7.187912464141846,27.06942854962997
,36,27.61738002594034,-7,-0.7827878233005237,0.03971219062805176,5.436418056488037,61.28915846494242,43,-0.6242038216560509,53.6901655603876,54.68680857557032,7.465897798538208,27.06942854962997
,36,27.61738002594034,-7,-0.7827878233005237,0.03831386566162109,5.474731922149658,61.28915846494242,43,-0.6645569620253164,53.6901655603876,54.68680857557032,7.734094858169556,27.06942854962997
,36,27.61738002594034,-7,-0.7827878233005237,0.04315900802612305,5.517890930175781,61.28915846494242,43,-0.7044025157232704,53.6901655603876,54.68680857557032,8.036207914352417,27.06942854962997
,36,27.61738002594034,-6,-0.7827878233005237,0.03663897514343262,5.554529905319214,61.28915846494242,42,-0.74375,53.6901655603876,54.68680857557032,8.256041765213013,27.06942854962997
,36,27.61738002594034,-6,-0.7827878233005237,0.03472399711608887,5.589253902435303,61.28915846494242,42,-0.7763975155279503,53.6901655603876,54.68680857557032,8.464385747909546,27.06942854962997
,36,24.49385824368658,-5,-0.7827878233005237,0.04063701629638672,5.629890918731689,64.41268024719618,41,-0.8086419753086421,56.81368734264137,48.4397650110628,8.667570829391479,23.94590676737621
