abs_avik=calc,avvik=calc,PowerD=calc,joySide=meas,Ts=calc,Tid=meas,joyForward=meas,TvD=calc,Lys=meas,Referanse=calc,TvA=calc,MAEList=calc,IAEList=calc,PowerA=calc
Lys0=36
,0,8.203125,0,0.008150100708007813,0.6168889999389648,16.40625,0,36,,0,-0.3673469387755102,0.220440149307251,8.203125
,0,8.88671875,0,0.01620602607727051,0.6330950260162354,17.7734375,0.68359375,36,,0.68359375,-0.36,0.220440149307251,8.88671875
,0,8.88671875,0,0.01342391967773438,0.6465189456939697,17.7734375,0,36,,0,-0.3529411764705883,0.220440149307251,8.88671875
,0,8.88671875,0,0.008891105651855469,0.6554100513458252,17.7734375,0,36,,0,-0.3461538461538462,0.220440149307251,8.88671875
,0,8.88671875,0,0.005914926528930664,0.6613249778747559,17.7734375,0,36,,0,-0.3396226415094339,0.220440149307251,8.88671875
,0,10.05859375,0,0.01760506629943848,0.6789300441741943,20.1171875,1.171875,36,,1.171875,-0.3333333333333333,0.220440149307251,10.05859375
,0,10.05859375,0,0.01130795478820801,0.6902379989624023,20.1171875,0,36,,0,-0.3272727272727272,0.220440149307251,10.05859375
,0,10.05859375,0,0.01277494430541992,0.7030129432678223,20.1171875,0,36,,0,-0.3214285714285714,0.220440149307251,10.05859375
,0,10.05859375,0,0.00330805778503418,0.7063210010528564,20.1171875,0,36,,0,-0.3157894736842105,0.220440149307251,10.05859375
,0,10.05859375,0,0.004857063293457031,0.7111780643463135,20.1171875,0,36,,0,-0.3103448275862069,0.220440149307251,10.05859375
,0,10.9375,0,0.02200102806091309,0.7331790924072266,21.875,0.87890625,36,,0.87890625,-0.3050847457627119,0.220440149307251,10.9375
,0,10.9375,0,0.006184816360473633,0.7393639087677002,21.875,0,36,,0,-0.3,0.220440149307251,10.9375
,0,10.9375,0,0.00761103630065918,0.7469749450683594,21.875,0,36,,0,-0.2950819672131147,0.220440149307251,10.9375
,0,10.9375,0,0.0184481143951416,0.765423059463501,21.875,0,36,,0,-0.2903225806451613,0.220440149307251,10.9375
,0,11.03515625,0,0.0144798755645752,0.7799029350280762,22.0703125,0.09765625,36,,0.09765625,-0.2857142857142857,0.220440149307251,11.03515625
,0,11.71875,0,0.01452016830444336,0.7944231033325195,23.4375,0.68359375,36,,0.68359375,-0.28125,0.220440149307251,11.71875
,0,11.71875,0,0.009416818618774414,0.8038399219512939,23.4375,0,36,,0,-0.2769230769230769,0.220440149307251,11.71875
,0,11.71875,0,0.02124214172363281,0.8250820636749268,23.4375,0,36,,0,-0.2727272727272727,0.220440149307251,11.71875
,1,11.71875,0,0.01577186584472656,0.8408539295196533,23.4375,0,35,,0,-0.2686567164179104,0.2362120151519775,11.71875
,1,11.71875,0,0.009307146072387695,0.850161075592041,23.4375,0,35,,0,-0.25,0.2455191612243652,11.71875
,1,11.71875,0,0.005868911743164063,0.8560299873352051,23.4375,0,35,,0,-0.2318840579710145,0.2513880729675293,11.71875
,1,11.71875,0,0.009113073348999023,0.8651430606842041,23.4375,0,35,,0,-0.2142857142857143,0.2605011463165283,11.71875
,1,11.71875,0,0.00514984130859375,0.8702929019927979,23.4375,0,35,,0,-0.1971830985915493,0.2656509876251221,11.71875
,1,11.71875,0,0.02355813980102539,0.8938510417938232,23.4375,0,35,,0,-0.1805555555555556,0.2892091274261475,11.71875
,1,11.71875,0,0.003285884857177734,0.897136926651001,23.4375,0,35,,0,-0.1643835616438356,0.2924950122833252,11.71875
,1,11.71875,0,0.01310420036315918,0.9102411270141602,23.4375,0,35,,0,-0.1486486486486487,0.3055992126464844,11.71875
,1,11.71875,0,0.01566600799560547,0.9259071350097656,23.4375,0,35,,0,-0.1333333333333333,0.3212652206420898,11.71875
,2,11.71875,0,0.008204936981201172,0.9341120719909668,23.4375,0,34,,0,-0.1184210526315789,0.3376750946044922,11.71875
,1,11.71875,0,0.007097959518432617,0.9412100315093994,23.4375,0,35,,0,-0.09090909090909092,0.3447730541229248,11.71875
,2,11.71875,0,0.01190400123596191,0.9531140327453613,23.4375,0,34,,0,-0.07692307692307693,0.3685810565948486,11.71875
,2,11.71875,0,0.006938934326171875,0.9600529670715332,23.4375,0,34,,0,-0.05063291139240507,0.3824589252471924,11.71875
,2,11.71875,0,0.02028203010559082,0.980334997177124,23.4375,0,34,,0,-0.025,0.423022985458374,11.71875
,2,11.71875,0,0.02011394500732422,1.000448942184448,23.4375,0,34,,0,0,0.4632508754730225,11.71875
,2,11.71875,0,0.00617218017578125,1.006621122360229,23.4375,0,34,,0,0.02439024390243902,0.475595235824585,11.71875
,2,11.71875,0,0.02379894256591797,1.030420064926147,23.4375,0,34,,0,0.04819277108433734,0.5231931209564209,11.71875
,2,11.71875,0,0.009006977081298828,1.039427042007446,23.4375,0,34,,0,0.07142857142857142,0.5412070751190186,11.71875
,2,11.71875,0,0.00842595100402832,1.047852993011475,23.4375,0,34,,0,0.09411764705882353,0.5580589771270752,11.71875
,2,11.71875,0,0.01840305328369141,1.066256046295166,23.4375,0,34,,0,0.1162790697674419,0.594865083694458,11.71875
,2,11.71875,0,0.01441407203674316,1.080670118331909,23.4375,0,34,,0,0.1379310344827586,0.6236932277679443,11.71875
,2,11.71875,0,0.0143427848815918,1.095012903213501,23.4375,0,34,,0,0.1590909090909091,0.6523787975311279,11.71875
,2,11.71875,0,0.004173040390014648,1.099185943603516,23.4375,0,34,,0,0.1797752808988764,0.6607248783111572,11.71875
,2,11.71875,0,0.01590108871459961,1.115087032318115,23.4375,0,34,,0,0.2,0.6925270557403564,11.71875
,2,11.71875,0,0.008189916610717773,1.123276948928833,23.4375,0,34,,0,0.2197802197802198,0.708906888961792,11.71875
,2,11.71875,0,0.01284217834472656,1.13611912727356,23.4375,0,34,,0,0.2391304347826087,0.7345912456512451,11.71875
,2,11.71875,0,0.004839897155761719,1.140959024429321,23.4375,0,34,,0,0.2580645161290323,0.7442710399627686,11.71875
,2,11.71875,0,0.01782989501953125,1.158788919448853,23.4375,0,34,,0,0.2765957446808511,0.7799308300018311,11.71875
,2,11.71875,0,0.009141206741333008,1.167930126190186,23.4375,0,34,,0,0.2947368421052632,0.7982132434844971,11.71875
,1,12.3046875,0,0.03023386001586914,1.198163986206055,24.609375,0.5859375,35,,0.5859375,0.3125,0.8284471035003662,12.3046875
,1,12.3046875,0,0.002960920333862305,1.201124906539917,24.609375,0,35,,0,0.3195876288659794,0.8314080238342285,12.3046875
,1,12.3046875,0,0.005846023559570313,1.206970930099487,24.609375,0,35,,0,0.3265306122448979,0.8372540473937988,12.3046875
,1,12.40234375,0,0.02373003959655762,1.230700969696045,24.8046875,0.09765625,35,,0.09765625,0.3333333333333333,0.8609840869903564,12.40234375
,0,12.40234375,0,0.008255958557128906,1.238956928253174,24.8046875,0,36,,0,0.34,0.8609840869903564,12.40234375
,1,12.40234375,0,0.006999969482421875,1.245956897735596,24.8046875,0,35,,0,0.3366336633663367,0.8679840564727783,12.40234375
,0,12.40234375,0,0.02123522758483887,1.267192125320435,24.8046875,0,36,,0,0.3431372549019608,0.8679840564727783,12.40234375
,0,12.40234375,0,0.01466488838195801,1.281857013702393,24.8046875,0,36,,0,0.3398058252427185,0.8679840564727783,12.40234375
,0,12.40234375,0,0.01988911628723145,1.301746129989624,24.8046875,0,36,,0,0.3365384615384616,0.8679840564727783,12.40234375
,-1,12.40234375,0,0.004803895950317383,1.306550025939941,24.8046875,0,37,,0,0.3333333333333333,0.8727879524230957,12.40234375
,0,12.40234375,0,0.004358053207397461,1.310908079147339,24.8046875,0,36,,0,0.320754716981132,0.8727879524230957,12.40234375
,-1,12.40234375,0,0.0250999927520752,1.336008071899414,24.8046875,0,37,,0,0.3177570093457944,0.8978879451751709,12.40234375
,-1,12.40234375,0,0.009191989898681641,1.345200061798096,24.8046875,0,37,,0,0.3055555555555556,0.9070799350738525,12.40234375
,-1,13.671875,0,0.02289795875549316,1.368098020553589,27.34375,1.26953125,37,,1.26953125,0.2935779816513762,0.9299778938293457,13.671875
,-1,13.671875,0,0.01076292991638184,1.378860950469971,27.34375,0,37,,0,0.2818181818181818,0.9407408237457275,13.671875
,-1,13.671875,0,0.009565114974975586,1.388426065444946,27.34375,0,37,,0,0.2702702702702703,0.9503059387207031,13.671875
,-1,15.0390625,0,0.02487087249755859,1.413296937942505,30.078125,1.3671875,37,,1.3671875,0.2589285714285714,0.9751768112182617,15.0390625
,-1,15.0390625,0,0.0100090503692627,1.423305988311768,30.078125,0,37,,0,0.247787610619469,0.9851858615875244,15.0390625
,-1,15.0390625,0,0.004604101181030273,1.427910089492798,30.078125,0,37,,0,0.2368421052631579,0.9897899627685547,15.0390625
,-1,15.46875,1.5625,0.02126383781433105,1.449173927307129,32.03125,0.4296875,37,,1.5234375,0.2260869565217391,1.011053800582886,16.5625
,-1,15.46875,1.5625,0.007148027420043945,1.456321954727173,32.03125,0,37,,0,0.2155172413793103,1.01820182800293,16.5625
,-1,15.46875,1.5625,0.009046077728271484,1.465368032455444,32.03125,0,37,,0,0.2051282051282051,1.027247905731201,16.5625
,-1,15.76171875,1.5625,0.02341794967651367,1.488785982131958,32.6171875,0.29296875,37,,0.29296875,0.1949152542372881,1.050665855407715,16.85546875
,-1,15.76171875,1.5625,0.00857996940612793,1.497365951538086,32.6171875,0,37,,0,0.184873949579832,1.059245824813843,16.85546875
,-1,16.640625,1.5625,0.02671098709106445,1.52407693862915,34.375,0.87890625,37,,0.87890625,0.175,1.085956811904907,17.734375
,-1,16.640625,1.5625,0.004705190658569336,1.52878212928772,34.375,0,37,,0,0.1652892561983471,1.090662002563477,17.734375
,-1,16.640625,1.5625,0.01438689231872559,1.543169021606445,34.375,0,37,,0,0.1557377049180328,1.105048894882202,17.734375
,-1,16.640625,1.5625,0.02169489860534668,1.564863920211792,34.375,0,37,,0,0.1463414634146341,1.126743793487549,17.734375
,-1,16.640625,1.5625,0.01199913024902344,1.576863050460815,34.375,0,37,,0,0.1370967741935484,1.138742923736572,17.734375
,-1,16.640625,1.5625,0.007484912872314453,1.58434796333313,34.375,0,37,,0,0.128,1.146227836608887,17.734375
,-1,16.640625,1.5625,0.03031396865844727,1.614661931991577,34.375,0,37,,0,0.119047619047619,1.176541805267334,17.734375
,-1,16.640625,1.5625,0.008795976638793945,1.623457908630371,34.375,0,37,,0,0.1102362204724409,1.185337781906128,17.734375
,-1,16.640625,1.5625,0.03749704360961914,1.66095495223999,34.375,0,37,,0,0.1015625,1.222834825515747,17.734375
,-1,16.640625,1.5625,0.009933948516845703,1.670888900756836,34.375,0,37,,0,0.09302325581395349,1.232768774032593,17.734375
,-1,16.640625,1.5625,0.01092720031738281,1.681816101074219,34.375,0,37,,0,0.08461538461538463,1.243695974349976,17.734375
,-1,16.640625,1.5625,0.03058099746704102,1.71239709854126,34.375,0,37,,0,0.07633587786259542,1.274276971817017,17.734375
,0,16.640625,1.5625,0.01078391075134277,1.723181009292603,34.375,0,36,,0,0.06818181818181817,1.274276971817017,17.734375
,0,16.640625,1.5625,0.01009798049926758,1.73327898979187,34.375,0,36,,0,0.06766917293233083,1.274276971817017,17.734375
,0,16.640625,1.5625,0.0265049934387207,1.759783983230591,34.375,0,36,,0,0.06716417910447761,1.274276971817017,17.734375
,0,16.640625,1.5625,0.006472110748291016,1.766256093978882,34.375,0,36,,0,0.06666666666666666,1.274276971817017,17.734375
,0,15.8203125,3.90625,0.02267694473266602,1.788933038711548,34.375,0.8203125,36,,0.8203125,0.06617647058823529,1.274276971817017,18.5546875
,0,15.8203125,3.90625,0.01251697540283203,1.80145001411438,34.375,0,36,,0,0.06569343065693431,1.274276971817017,18.5546875
,0,15.8203125,3.90625,0.007709026336669922,1.80915904045105,34.375,0,36,,0,0.06521739130434783,1.274276971817017,18.5546875
,0,15.8203125,3.90625,0.03653097152709961,1.845690011978149,34.375,0,36,,0,0.06474820143884892,1.274276971817017,18.5546875
,0,15.8203125,3.90625,0.009419918060302734,1.855109930038452,34.375,0,36,,0,0.06428571428571428,1.274276971817017,18.5546875
,0,15.8203125,3.90625,0.009320974349975586,1.864430904388428,34.375,0,36,,0,0.06382978723404254,1.274276971817017,18.5546875
,1,16.09375,3.125,0.02944612503051758,1.893877029418945,34.375,0.2734375,35,,0.2734375,0.06338028169014085,1.303723096847534,18.28125
,1,16.09375,3.125,0.01956295967102051,1.913439989089966,34.375,0,35,,0,0.06993006993006993,1.323286056518555,18.28125
,1,17.822265625,2.9296875,0.02796101570129395,1.94140100479126,37.6953125,1.728515625,35,,1.591796875,0.07638888888888889,1.351247072219849,19.873046875
,1,17.822265625,2.9296875,0.01103806495666504,1.952439069747925,37.6953125,0,35,,0,0.08275862068965518,1.362285137176514,19.873046875
,1,17.822265625,2.9296875,0.0168459415435791,1.969285011291504,37.6953125,0,35,,0,0.08904109589041095,1.379131078720093,19.873046875
,2,19.541015625,3.3203125,0.0367889404296875,2.006073951721191,41.40625,1.71875,34,,1.9921875,0.09523809523809524,1.452708959579468,21.865234375
,2,19.541015625,3.3203125,0.009925127029418945,2.01599907875061,41.40625,0,34,,0,0.1081081081081081,1.472559213638306,21.865234375
,2,19.541015625,3.3203125,0.005272865295410156,2.021271944046021,41.40625,0,34,,0,0.1208053691275168,1.483104944229126,21.865234375
,2,19.541015625,3.3203125,0.02719402313232422,2.048465967178345,41.40625,0,34,,0,0.1333333333333333,1.537492990493774,21.865234375
,2,19.541015625,3.3203125,0.008654117584228516,2.057120084762573,41.40625,0,34,,0,0.1456953642384106,1.554801225662231,21.865234375
,2,20.322265625,3.3203125,0.03163695335388184,2.088757038116455,42.96875,0.78125,34,,0.78125,0.1578947368421053,1.618075132369995,22.646484375
,2,20.322265625,3.3203125,0.0112309455871582,2.099987983703613,42.96875,0,34,,0,0.1699346405228758,1.640537023544312,22.646484375
,2,20.322265625,3.3203125,0.006696939468383789,2.106684923171997,42.96875,0,34,,0,0.1818181818181818,1.653930902481079,22.646484375
,2,22.265625,0,0.0297701358795166,2.136455059051514,44.53125,1.943359375,34,,0.380859375,0.1935483870967742,1.713471174240112,22.265625
,2,22.265625,0,0.01156091690063477,2.148015975952148,44.53125,0,34,,0,0.2051282051282051,1.736593008041382,22.265625
,3,22.265625,0,0.01092410087585449,2.158940076828003,44.53125,0,33,,0,0.2165605095541401,1.769365310668945,22.265625
,3,23.14453125,0,0.03111696243286133,2.190057039260864,46.2890625,0.87890625,33,,0.87890625,0.2341772151898734,1.862716197967529,23.14453125
,3,23.14453125,0,0.006906986236572266,2.196964025497437,46.2890625,0,33,,0,0.2515723270440251,1.883437156677246,23.14453125
,3,23.828125,0,0.03343391418457031,2.230397939682007,47.65625,0.68359375,33,,0.68359375,0.26875,1.983738899230957,23.828125
,4,23.828125,0,0.01069211959838867,2.241090059280396,47.65625,0,32,,0,0.2857142857142857,2.026507377624512,23.828125
,3,23.828125,0,0.01281285285949707,2.253902912139893,47.65625,0,33,,0,0.308641975308642,2.064945936203003,23.828125
,4,24.609375,0,0.03024911880493164,2.284152030944824,49.21875,0.78125,32,,0.78125,0.3251533742331288,2.185942411422729,24.609375
,4,24.609375,0,0.009057044982910156,2.293209075927734,49.21875,0,32,,0,0.3475609756097561,2.22217059135437,24.609375
,4,24.90234375,0,0.01086688041687012,2.304075956344604,49.8046875,0.29296875,32,,0.29296875,0.3696969696969697,2.265638113021851,24.90234375
,4,24.90234375,0,0.005640029907226563,2.309715986251831,49.8046875,0,32,,0,0.3915662650602409,2.288198232650757,24.90234375
,4,24.90234375,0,0.006562948226928711,2.31627893447876,49.8046875,0,32,,0,0.4131736526946107,2.314450025558472,24.90234375
,4,25.78125,0,0.02675509452819824,2.343034029006958,51.5625,0.87890625,32,,0.87890625,0.4345238095238095,2.421470403671265,25.78125
,4,25.78125,0,0.006296873092651367,2.349330902099609,51.5625,0,32,,0,0.4556213017751479,2.44665789604187,25.78125
,4,25.78125,0,0.009375095367431641,2.358705997467041,51.5625,0,32,,0,0.4764705882352941,2.484158277511597,25.78125
,5,26.11328125,-0.390625,0.02525901794433594,2.383965015411377,51.953125,0.33203125,31,,0.05859375,0.4970760233918129,2.610453367233276,25.83984375
,5,26.11328125,-0.390625,0.01042604446411133,2.394391059875488,51.953125,0,31,,0,0.5232558139534884,2.662583589553833,25.83984375
,5,26.11328125,-0.390625,0.006022930145263672,2.400413990020752,51.953125,0,31,,0,0.5491329479768786,2.692698240280151,25.83984375
,5,26.69921875,-0.390625,0.02374005317687988,2.424154043197632,53.125,0.5859375,31,,0.5859375,0.5747126436781609,2.811398506164551,26.42578125
,5,26.69921875,-0.390625,0.006515026092529297,2.430669069290161,53.125,0,31,,0,0.6,2.843973636627197,26.42578125
,6,27.48046875,-0.390625,0.02347588539123535,2.454144954681396,54.6875,0.78125,30,,0.78125,0.625,2.984828948974609,27.20703125
,6,27.48046875,-0.390625,0.01082205772399902,2.464967012405396,54.6875,0,30,,0,0.655367231638418,3.049761295318604,27.20703125
,6,27.48046875,-0.390625,0.005383968353271484,2.470350980758667,54.6875,0,30,,0,0.6853932584269663,3.082065105438232,27.20703125
,6,27.48046875,-0.390625,0.03103899955749512,2.501389980316162,54.6875,0,30,,0,0.7150837988826816,3.268299102783203,27.20703125
,6,27.48046875,-0.390625,0.007476091384887695,2.50886607170105,54.6875,0,30,,0,0.7444444444444445,3.313155651092529,27.20703125
,6,26.6015625,-0.390625,0.01682496070861816,2.525691032409668,52.9296875,0.87890625,30,,0.87890625,0.7734806629834255,3.414105415344238,26.328125
,6,26.6015625,-0.390625,0.01665306091308594,2.542344093322754,52.9296875,0,30,,0,0.8021978021978022,3.514023780822754,26.328125
,6,26.6015625,-0.390625,0.005899906158447266,2.548243999481201,52.9296875,0,30,,0,0.8306010928961749,3.549423217773438,26.328125
,7,27.28515625,-2.34375,0.03147196769714355,2.579715967178345,52.9296875,0.68359375,29,,0.68359375,0.8586956521739131,3.769726991653442,25.64453125
,7,27.28515625,-2.34375,0.01365113258361816,2.593367099761963,52.9296875,0,29,,0,0.8918918918918919,3.86528491973877,25.64453125
,7,27.28515625,-2.34375,0.009778022766113281,2.603145122528076,52.9296875,0,29,,0,0.9247311827956988,3.933731079101563,25.64453125
,7,28.10546875,-4.6875,0.03512287139892578,2.638267993927002,52.9296875,0.8203125,29,,0.8203125,0.9572192513368984,4.179591178894043,24.82421875
,6,28.10546875,-4.6875,0.008187055587768555,2.646455049514771,52.9296875,0,30,,0,0.9893617021276595,4.228713512420654,24.82421875
,7,28.10546875,-4.6875,0.01081991195678711,2.657274961471558,52.9296875,0,29,,0,1.015873015873016,4.304452896118164,24.82421875
,7,28.65234375,-6.25,0.0296781063079834,2.686953067779541,52.9296875,0.546875,29,,0.546875,1.047368421052632,4.512199640274048,24.27734375
,7,29.47265625,-8.59375,0.01723098754882813,2.704184055328369,52.9296875,0.8203125,29,,0.8203125,1.078534031413612,4.632816553115845,23.45703125
,7,29.47265625,-8.59375,0.01433491706848145,2.718518972396851,52.9296875,0,29,,0,1.109375,4.733160972595215,23.45703125
,7,29.47265625,-8.59375,0.007246017456054688,2.725764989852905,52.9296875,0,29,,0,1.139896373056995,4.783883094787598,23.45703125
,7,29.47265625,-8.59375,0.007297992706298828,2.733062982559204,52.9296875,0,29,,0,1.170103092783505,4.834969043731689,23.45703125
,8,30.05859375,-8.59375,0.02396011352539063,2.757023096084595,54.1015625,0.5859375,28,,0.5859375,1.2,5.026649951934814,24.04296875
,7,30.3515625,-8.59375,0.01110982894897461,2.768132925033569,54.6875,0.29296875,29,,0.29296875,1.23469387755102,5.104418754577637,24.3359375
,8,30.3515625,-8.59375,0.008614063262939453,2.776746988296509,54.6875,0,28,,0,1.263959390862944,5.173331260681152,24.3359375
,8,30.3515625,-8.59375,0.01840591430664063,2.795152902603149,54.6875,0,28,,0,1.297979797979798,5.320578575134277,24.3359375
,7,30.3515625,-8.59375,0.005451202392578125,2.800604104995728,54.6875,0,29,,0,1.331658291457287,5.358736991882324,24.3359375
,8,30.3515625,-8.59375,0.02574491500854492,2.826349020004272,54.6875,0,28,,0,1.36,5.564696311950684,24.3359375
,8,30.3515625,-8.59375,0.005455970764160156,2.831804990768433,54.6875,0,28,,0,1.393034825870647,5.608344078063965,24.3359375
,8,30.3515625,-8.59375,0.007625102996826172,2.839430093765259,54.6875,0,28,,0,1.425742574257426,5.669344902038574,24.3359375
,8,30.3515625,-8.59375,0.02467083930969238,2.864100933074951,54.6875,0,28,,0,1.458128078817734,5.866711616516113,24.3359375
,8,30.3515625,-8.59375,0.004958152770996094,2.869059085845947,54.6875,0,28,,0,1.490196078431373,5.906376838684082,24.3359375
,8,29.5703125,-8.59375,0.01717495918273926,2.886234045028687,53.125,0.78125,28,,0.78125,1.521951219512195,6.043776512145996,23.5546875
,8,29.5703125,-8.59375,0.008651018142700195,2.894885063171387,53.125,0,28,,0,1.553398058252427,6.112984657287598,23.5546875
,8,29.5703125,-8.59375,0.01579499244689941,2.910680055618286,53.125,0,28,,0,1.584541062801932,6.239344596862793,23.5546875
,9,29.5703125,-8.59375,0.01512885093688965,2.925808906555176,53.125,0,27,,0,1.615384615384615,6.3755042552948,23.5546875
,8,29.5703125,-8.59375,0.009032011032104492,2.93484091758728,53.125,0,28,,0,1.650717703349282,6.447760343551636,23.5546875
