abs_avik=calc,avvik=calc,PowerD=calc,joySide=meas,Ts=calc,Tid=meas,joyForward=meas,TvD=calc,Lys=meas,refferanse=calc,TvA=calc,MAEList=calc,IAEList=calc,PowerA=calc
Lys0=38
,-1,31.1328125,-0.78125,0.007679939270019531,1.792797088623047,61.71875,52.79296875,39,38,43.6328125,-1.496296296296296,2.987687110900879,30.5859375
,-1,30.99609375,-0.390625,0.02508902549743652,1.817886114120483,61.71875,52.9296875,39,38,43.76953125,-1.492647058823529,3.012776136398315,30.72265625
,-1,30.99609375,-0.390625,0.005711078643798828,1.823597192764282,61.71875,52.9296875,39,38,43.76953125,-1.489051094890511,3.018487215042114,30.72265625
,-1,30.99609375,-0.390625,0.01854085922241211,1.842138051986694,61.71875,52.9296875,39,38,43.76953125,-1.485507246376812,3.037028074264526,30.72265625
,-1,32.5,-4.6875,0.01198506355285645,1.854123115539551,61.71875,54.43359375,39,38,45.2734375,-1.482014388489208,3.049013137817383,29.21875
,-1,32.5,-4.6875,0.008566856384277344,1.862689971923828,61.71875,54.43359375,39,38,45.2734375,-1.478571428571429,3.05757999420166,29.21875
,-1,32.5,-4.6875,0.006080150604248047,1.868770122528076,61.71875,54.43359375,39,38,45.2734375,-1.475177304964539,3.063660144805908,29.21875
,-1,32.91015625,-5.859375,0.02402687072753906,1.892796993255615,61.71875,54.84375,39,38,45.68359375,-1.471830985915493,3.087687015533447,28.80859375
,-2,32.91015625,-5.859375,0.01397418975830078,1.906771183013916,61.71875,54.84375,40,38,45.68359375,-1.468531468531468,3.115635395050049,28.80859375
,-3,32.3046875,-0.78125,0.03818988800048828,1.944961071014404,64.0625,55.44921875,41,38,48.6328125,-1.472222222222222,3.230205059051514,31.7578125
,-3,32.3046875,-0.78125,0.0116889476776123,1.956650018692017,64.0625,55.44921875,41,38,48.6328125,-1.482758620689655,3.265271902084351,31.7578125
,-3,32.3046875,-0.78125,0.009298086166381836,1.965948104858398,64.0625,55.44921875,41,38,48.6328125,-1.493150684931507,3.293166160583496,31.7578125
,-5,32.36328125,-0.390625,0.0305778980255127,1.996526002883911,64.453125,55.5078125,43,38,48.96484375,-1.503401360544218,3.44605565071106,32.08984375
,-5,32.94921875,-0.390625,0.01450419425964355,2.011030197143555,65.625,56.09375,43,38,49.55078125,-1.527027027027027,3.518576622009277,32.67578125
,-5,32.94921875,-0.390625,0.006984949111938477,2.018015146255493,65.625,56.09375,43,38,49.55078125,-1.550335570469799,3.55350136756897,32.67578125
,-5,32.94921875,-0.390625,0.02313995361328125,2.041155099868774,65.625,56.09375,43,38,49.55078125,-1.573333333333333,3.669201135635376,32.67578125
,-5,32.94921875,-0.390625,0.008610010147094727,2.049765110015869,65.625,56.09375,43,38,49.55078125,-1.596026490066225,3.71225118637085,32.67578125
,-6,32.94921875,-0.390625,0.03278589248657227,2.082551002502441,65.625,56.09375,44,38,49.55078125,-1.618421052631579,3.908966541290283,32.67578125
,-6,32.94921875,-0.390625,0.007906198501586914,2.090457201004028,65.625,56.09375,44,38,49.55078125,-1.647058823529412,3.956403732299805,32.67578125
,-6,32.94921875,-0.390625,0.01593589782714844,2.106393098831177,65.625,56.09375,44,38,49.55078125,-1.675324675324675,4.052019119262695,32.67578125
,-6,32.265625,1.5625,0.009813070297241211,2.116206169128418,65.625,56.77734375,44,38,50.234375,-1.703225806451613,4.110897541046143,33.359375
,-6,32.265625,1.5625,0.009454965591430664,2.125661134719849,65.625,56.77734375,44,38,50.234375,-1.730769230769231,4.167627334594727,33.359375
,-7,32.265625,1.5625,0.01407098770141602,2.139732122421265,65.625,56.77734375,45,38,50.234375,-1.75796178343949,4.266124248504639,33.359375
,-7,31.54296875,3.90625,0.01734304428100586,2.157075166702271,65.8203125,57.5,45,38,51.15234375,-1.791139240506329,4.38752555847168,34.27734375
,-6,31.54296875,3.90625,0.01152300834655762,2.168598175048828,65.8203125,57.5,44,38,51.15234375,-1.823899371069182,4.456663608551025,34.27734375
,-7,30.99609375,5.46875,0.02993988990783691,2.198538064956665,65.8203125,58.046875,45,38,51.69921875,-1.85,4.666242837905884,34.82421875
,-7,30.99609375,5.46875,0.008444070816040039,2.206982135772705,65.8203125,58.046875,45,38,51.69921875,-1.881987577639752,4.725351333618164,34.82421875
,-7,30.99609375,5.46875,0.0100090503692627,2.216991186141968,65.8203125,58.046875,45,38,51.69921875,-1.91358024691358,4.795414686203003,34.82421875
,-7,30.99609375,5.46875,0.02873086929321289,2.245722055435181,65.8203125,58.046875,45,38,51.69921875,-1.94478527607362,4.996530771255493,34.82421875
,-7,30.99609375,5.46875,0.0128319263458252,2.258553981781006,65.8203125,58.046875,45,38,51.69921875,-1.975609756097561,5.08635425567627,34.82421875
,-6,30.99609375,5.46875,0.007660150527954102,2.26621413230896,65.8203125,58.046875,44,38,51.69921875,-2.006060606060606,5.132315158843994,34.82421875
,-6,30.99609375,5.46875,0.0197598934173584,2.285974025726318,65.8203125,58.046875,44,38,51.69921875,-2.030120481927711,5.250874519348145,34.82421875
,-6,30.99609375,5.46875,0.006857156753540039,2.292831182479858,65.8203125,58.046875,44,38,51.69921875,-2.053892215568862,5.292017459869385,34.82421875
,-5,30.3125,7.421875,0.03118991851806641,2.324021100997925,65.8203125,58.73046875,43,38,52.3828125,-2.077380952380953,5.447967052459717,35.5078125
,-5,30.3125,7.421875,0.004358053207397461,2.328379154205322,65.8203125,58.73046875,43,38,52.3828125,-2.094674556213018,5.469757318496704,35.5078125
,-5,30.3125,7.421875,0.01121687889099121,2.339596033096313,65.8203125,58.73046875,43,38,52.3828125,-2.111764705882353,5.52584171295166,35.5078125
,-5,31.40625,4.296875,0.02322101593017578,2.362817049026489,65.8203125,59.82421875,43,38,53.4765625,-2.128654970760234,5.641946792602539,34.4140625
,-4,32.294921875,1.7578125,0.01161003112792969,2.374427080154419,65.8203125,60.712890625,42,38,54.365234375,-2.145348837209302,5.688386917114258,33.525390625
,-4,32.294921875,1.7578125,0.01055502891540527,2.384982109069824,65.8203125,60.712890625,42,38,54.365234375,-2.15606936416185,5.730607032775879,33.525390625
,-4,32.294921875,1.7578125,0.01316690444946289,2.398149013519287,65.8203125,60.712890625,42,38,54.365234375,-2.166666666666667,5.78327465057373,33.525390625
,-4,32.294921875,1.7578125,0.008588075637817383,2.406737089157104,65.8203125,60.712890625,42,38,54.365234375,-2.177142857142857,5.817626953125,33.525390625
,-3,32.841796875,0.1953125,0.02717399597167969,2.433911085128784,65.8203125,61.259765625,41,38,54.912109375,-2.1875,5.899148941040039,32.978515625
,-3,32.841796875,0.1953125,0.004668951034545898,2.43858003616333,65.8203125,61.259765625,41,38,54.912109375,-2.192090395480226,5.913155794143677,32.978515625
,-3,32.841796875,0.1953125,0.007609128952026367,2.446189165115356,65.8203125,61.259765625,41,38,54.912109375,-2.196629213483146,5.935983180999756,32.978515625
,-3,32.841796875,0.1953125,0.02752184867858887,2.473711013793945,65.8203125,61.259765625,41,38,54.912109375,-2.201117318435754,6.018548727035522,32.978515625
,-2,32.841796875,0.1953125,0.005015134811401367,2.478726148605347,65.8203125,61.259765625,40,38,54.912109375,-2.205555555555556,6.028578996658325,32.978515625
,-2,32.841796875,0.1953125,0.007851839065551758,2.486577987670898,65.8203125,61.259765625,40,38,54.912109375,-2.204419889502762,6.044282674789429,32.978515625
,-2,32.841796875,0.1953125,0.01930618286132813,2.505884170532227,65.8203125,61.259765625,40,38,54.912109375,-2.203296703296703,6.082895040512085,32.978515625
,-2,32.841796875,0.1953125,0.007237911224365234,2.513122081756592,65.8203125,61.259765625,40,38,54.912109375,-2.202185792349727,6.097370862960815,32.978515625
,-1,32.841796875,0.1953125,0.02398395538330078,2.537106037139893,65.8203125,61.259765625,39,38,54.912109375,-2.201086956521739,6.121354818344116,32.978515625
