abs_avik=calc,avvik=calc,PowerD=calc,joySide=meas,Ts=calc,Tid=meas,joyForward=meas,TvD=calc,Lys=meas,refferanse=calc,TvA=calc,MAEList=calc,IAEList=calc,PowerA=calc
Lys0=36
,0,10.05859375,0,0.011307954788208008,0.6902379989624023,20.1171875,9.82421875,36,36,11.46484375,-0.32727272727272727,0.22044014930725103,10.05859375
,0,10.05859375,0,0.012774944305419922,0.7030129432678223,20.1171875,9.82421875,36,36,11.46484375,-0.32142857142857145,0.22044014930725103,10.05859375
,0,10.05859375,0,0.0033080577850341797,0.7063210010528564,20.1171875,9.82421875,36,36,11.46484375,-0.3157894736842105,0.22044014930725103,10.05859375
,0,10.05859375,0,0.004857063293457031,0.7111780643463135,20.1171875,9.82421875,36,36,11.46484375,-0.3103448275862069,0.22044014930725103,10.05859375
,0,10.9375,0,0.022001028060913086,0.7331790924072266,21.875,10.703125,36,36,12.34375,-0.3050847457627119,0.22044014930725103,10.9375
,0,10.9375,0,0.006184816360473633,0.7393639087677002,21.875,10.703125,36,36,12.34375,-0.3,0.22044014930725103,10.9375
,0,10.9375,0,0.00761103630065918,0.7469749450683594,21.875,10.703125,36,36,12.34375,-0.29508196721311475,0.22044014930725103,10.9375
,0,10.9375,0,0.0184481143951416,0.765423059463501,21.875,10.703125,36,36,12.34375,-0.2903225806451613,0.22044014930725103,10.9375
,0,11.03515625,0,0.014479875564575195,0.7799029350280762,22.0703125,10.80078125,36,36,12.44140625,-0.2857142857142857,0.22044014930725103,11.03515625
,0,11.71875,0,0.01452016830444336,0.7944231033325195,23.4375,11.484375,36,36,13.125,-0.28125,0.22044014930725103,11.71875
,0,11.71875,0,0.009416818618774414,0.803839921951294,23.4375,11.484375,36,36,13.125,-0.27692307692307694,0.22044014930725103,11.71875
,0,11.71875,0,0.021242141723632812,0.8250820636749268,23.4375,11.484375,36,36,13.125,-0.2727272727272727,0.22044014930725103,11.71875
,1,11.71875,0,0.015771865844726562,0.8408539295196533,23.4375,11.484375,35,36,13.125,-0.26865671641791045,0.2362120151519776,11.71875
,1,11.71875,0,0.009307146072387695,0.850161075592041,23.4375,11.484375,35,36,13.125,-0.25,0.2455191612243653,11.71875
,1,11.71875,0,0.0058689117431640625,0.8560299873352051,23.4375,11.484375,35,36,13.125,-0.2318840579710145,0.25138807296752935,11.71875
,1,11.71875,0,0.009113073348999023,0.8651430606842041,23.4375,11.484375,35,36,13.125,-0.21428571428571427,0.2605011463165284,11.71875
,1,11.71875,0,0.00514984130859375,0.8702929019927979,23.4375,11.484375,35,36,13.125,-0.19718309859154928,0.2656509876251221,11.71875
,1,11.71875,0,0.02355813980102539,0.8938510417938232,23.4375,11.484375,35,36,13.125,-0.18055555555555555,0.2892091274261475,11.71875
,1,11.71875,0,0.0032858848571777344,0.897136926651001,23.4375,11.484375,35,36,13.125,-0.1643835616438356,0.29249501228332525,11.71875
,1,11.71875,0,0.01310420036315918,0.9102411270141602,23.4375,11.484375,35,36,13.125,-0.14864864864864866,0.30559921264648443,11.71875
,1,11.71875,0,0.01566600799560547,0.9259071350097656,23.4375,11.484375,35,36,13.125,-0.13333333333333333,0.3212652206420899,11.71875
,2,11.71875,0,0.008204936981201172,0.9341120719909668,23.4375,11.484375,34,36,13.125,-0.11842105263157894,0.33767509460449224,11.71875
,1,11.71875,0,0.007097959518432617,0.9412100315093994,23.4375,11.484375,35,36,13.125,-0.09090909090909091,0.34477305412292486,11.71875
,2,11.71875,0,0.011904001235961914,0.9531140327453613,23.4375,11.484375,34,36,13.125,-0.07692307692307693,0.3685810565948487,11.71875
,2,11.71875,0,0.006938934326171875,0.9600529670715332,23.4375,11.484375,34,36,13.125,-0.05063291139240506,0.38245892524719244,11.71875
,2,11.71875,0,0.02028203010559082,0.980334997177124,23.4375,11.484375,34,36,13.125,-0.025,0.4230229854583741,11.71875
,2,11.71875,0,0.020113945007323997,1.000448942184448,23.4375,11.484375,34,36,13.125,0,0.4632508754730221,11.71875
,2,11.71875,0,0.006172180175781028,1.006621122360229,23.4375,11.484375,34,36,13.125,0.024390243902439025,0.47559523582458413,11.71875
,2,11.71875,0,0.02379894256591797,1.030420064926147,23.4375,11.484375,34,36,13.125,0.04819277108433735,0.52319312095642,11.71875
,2,11.71875,0,0.00900697708129905,1.039427042007446,23.4375,11.484375,34,36,13.125,0.07142857142857142,0.5412070751190181,11.71875
,2,11.71875,0,0.008425951004028986,1.047852993011475,23.4375,11.484375,34,36,13.125,0.09411764705882353,0.5580589771270761,11.71875
,2,11.71875,0,0.018403053283690962,1.066256046295166,23.4375,11.484375,34,36,13.125,0.11627906976744186,0.594865083694458,11.71875
,2,11.71875,0,0.014414072036742942,1.080670118331909,23.4375,11.484375,34,36,13.125,0.13793103448275862,0.6236932277679439,11.71875
,2,11.71875,0,0.014342784881592019,1.095012903213501,23.4375,11.484375,34,36,13.125,0.1590909090909091,0.6523787975311279,11.71875
,2,11.71875,0,0.0041730403900150925,1.099185943603516,23.4375,11.484375,34,36,13.125,0.1797752808988764,0.6607248783111581,11.71875
,2,11.71875,0,0.015901088714598943,1.115087032318115,23.4375,11.484375,34,36,13.125,0.2,0.692527055740356,11.71875
