abs_avik=calc,avvik=calc,PowerD=calc,joySide=meas,Ts=calc,Tid=meas,joyForward=meas,TvD=calc,Lys=meas,Referanse=calc,TvA=calc,MAEList=calc,IAEList=calc,PowerA=calc
Lys0=42
,6,35.791015625,-10.7421875,0.007941007614135742,2.223974943161011,64.0625,44.287109375,36,42,37.685546875,4.724324324324324,10.3039870262146,28.271484375
,6,35.791015625,-10.7421875,0.006077051162719727,2.23005199432373,64.0625,44.287109375,36,42,37.685546875,4.731182795698925,10.34044933319092,28.271484375
,6,35.0390625,-8.59375,0.02097105979919434,2.251023054122925,64.0625,45.0390625,36,42,38.4375,4.737967914438503,10.46627569198608,29.0234375
,7,35.0390625,-8.59375,0.008835077285766602,2.259858131408691,64.0625,45.0390625,35,42,38.4375,4.74468085106383,10.52812123298645,29.0234375
,7,34.35546875,-6.640625,0.01624584197998047,2.276103973388672,64.0625,45.72265625,35,42,39.12109375,4.756613756613756,10.64184212684631,29.70703125
,7,34.35546875,-6.640625,0.006433963775634766,2.282537937164307,64.0625,45.72265625,35,42,39.12109375,4.768421052631579,10.68687987327576,29.70703125
,7,33.671875,-4.6875,0.0154721736907959,2.298010110855103,64.0625,46.40625,35,42,39.8046875,4.780104712041885,10.79518508911133,30.390625
,7,33.671875,-4.6875,0.008266925811767578,2.30627703666687,64.0625,46.40625,35,42,39.8046875,4.791666666666667,10.8530535697937,30.390625
,7,33.671875,-4.6875,0.006756067276000977,2.313033103942871,64.0625,46.40625,35,42,39.8046875,4.803108808290156,10.90034604072571,30.390625
,7,32.8515625,-2.34375,0.01523995399475098,2.328273057937622,64.0625,47.2265625,35,42,40.625,4.814432989690721,11.00702571868897,31.2109375
,7,32.44140625,-1.171875,0.01016592979431152,2.338438987731934,64.0625,47.63671875,35,42,41.03515625,4.825641025641025,11.07818722724915,31.62109375
,7,32.44140625,-1.171875,0.005499124526977539,2.343938112258911,64.0625,47.63671875,35,42,41.03515625,4.836734693877551,11.11668109893799,31.62109375
,7,32.44140625,-1.171875,0.004926919937133789,2.348865032196045,64.0625,47.63671875,35,42,41.03515625,4.847715736040609,11.15116953849792,31.62109375
,7,32.44140625,-1.171875,0.01958799362182617,2.368453025817871,64.0625,47.63671875,35,42,41.03515625,4.858585858585859,11.28828549385071,31.62109375
,7,32.44140625,-1.171875,0.01232194900512695,2.380774974822998,64.0625,47.63671875,35,42,41.03515625,4.869346733668341,11.3745391368866,31.62109375
,8,32.44140625,-1.171875,0.01128816604614258,2.392063140869141,64.0625,47.63671875,34,42,41.03515625,4.88,11.46484446525574,31.62109375
,8,32.44140625,-1.171875,0.007022857666015625,2.399085998535156,64.0625,47.63671875,34,42,41.03515625,4.895522388059701,11.52102732658386,31.62109375
,8,32.16796875,-0.390625,0.03093099594116211,2.430016994476318,64.0625,47.91015625,34,42,41.30859375,4.910891089108911,11.76847529411316,31.89453125
,9,32.16796875,-0.390625,0.007971048355102539,2.437988042831421,64.0625,47.91015625,33,42,41.30859375,4.926108374384237,11.84021472930908,31.89453125
,8,32.16796875,-0.390625,0.009733915328979492,2.4477219581604,64.0625,47.91015625,34,42,41.30859375,4.946078431372549,11.91808605194092,31.89453125
,8,32.16796875,-0.390625,0.005503177642822266,2.453225135803223,64.0625,47.91015625,34,42,41.30859375,4.960975609756098,11.9621114730835,31.89453125
,9,32.265625,-0.390625,0.01257181167602539,2.465796947479248,64.2578125,48.0078125,33,42,41.40625,4.975728155339806,12.07525777816773,31.9921875
,9,32.265625,-0.390625,0.01561808586120605,2.481415033340454,64.2578125,48.0078125,33,42,41.40625,4.995169082125604,12.21582055091858,31.9921875
,9,32.94921875,-0.390625,0.02109909057617188,2.502514123916626,65.625,48.69140625,33,42,42.08984375,5.014423076923077,12.40571236610413,32.67578125
,9,32.94921875,-0.390625,0.00854182243347168,2.511055946350098,65.625,48.69140625,33,42,42.08984375,5.033492822966507,12.48258876800537,32.67578125
,10,32.94921875,-0.390625,0.006056070327758789,2.517112016677856,65.625,48.69140625,32,42,42.08984375,5.052380952380952,12.54314947128296,32.67578125
,10,32.94921875,-0.390625,0.02977991104125977,2.546891927719116,65.625,48.69140625,32,42,42.08984375,5.075829383886256,12.84094858169556,32.67578125
,9,32.94921875,-0.390625,0.005609989166259766,2.552501916885376,65.625,48.69140625,33,42,42.08984375,5.099056603773585,12.89143848419189,32.67578125
,9,32.94921875,-0.390625,0.00840306282043457,2.560904979705811,65.625,48.69140625,33,42,42.08984375,5.117370892018779,12.96706604957581,32.67578125
,10,32.197265625,1.7578125,0.02206516265869141,2.582970142364502,65.625,49.443359375,32,42,42.841796875,5.135514018691588,13.18771767616272,33.427734375
,10,32.197265625,1.7578125,0.008786916732788086,2.59175705909729,65.625,49.443359375,32,42,42.841796875,5.158139534883721,13.2755868434906,33.427734375
,10,31.30859375,4.296875,0.02066397666931152,2.612421035766602,65.625,50.33203125,32,42,43.73046875,5.180555555555555,13.48222661018372,34.31640625
,10,31.30859375,4.296875,0.007591962814331055,2.620012998580933,65.625,50.33203125,32,42,43.73046875,5.202764976958525,13.55814623832703,34.31640625
,11,30.8984375,5.46875,0.01608514785766602,2.636098146438599,65.625,50.7421875,31,42,44.140625,5.224770642201835,13.73508286476135,34.7265625
,11,30.8984375,5.46875,0.009884834289550781,2.645982980728149,65.625,50.7421875,31,42,44.140625,5.251141552511416,13.84381604194641,34.7265625
,11,30.8984375,5.46875,0.01004910469055176,2.656032085418701,65.625,50.7421875,31,42,44.140625,5.277272727272727,13.95435619354248,34.7265625
,11,30.8984375,5.46875,0.01133394241333008,2.667366027832031,65.625,50.7421875,31,42,44.140625,5.303167420814479,14.07902956008911,34.7265625
,11,30.8984375,5.46875,0.009749889373779297,2.677115917205811,65.625,50.7421875,31,42,44.140625,5.328828828828829,14.18627834320068,34.7265625
,11,30.8984375,5.46875,0.006781101226806641,2.683897018432617,65.625,50.7421875,31,42,44.140625,5.354260089686099,14.26087045669556,34.7265625
,11,30.8984375,5.46875,0.02226901054382324,2.70616602897644,65.625,50.7421875,31,42,44.140625,5.379464285714286,14.50582957267761,34.7265625
,12,30.8984375,5.46875,0.002904891967773438,2.709070920944214,65.625,50.7421875,30,42,44.140625,5.404444444444445,14.54068827629089,34.7265625
,11,30.8984375,5.46875,0.01033806800842285,2.719408988952637,65.625,50.7421875,31,42,44.140625,5.433628318584071,14.65440702438355,34.7265625
,11,28.779296875,11.5234375,0.01890015602111816,2.738309144973755,65.625,52.861328125,31,42,46.259765625,5.458149779735683,14.86230874061585,36.845703125
,11,28.779296875,11.5234375,0.008734941482543945,2.747044086456299,65.625,52.861328125,31,42,46.259765625,5.482456140350878,14.95839309692383,36.845703125
,11,28.779296875,11.5234375,0.00733184814453125,2.75437593460083,65.625,52.861328125,31,42,46.259765625,5.506550218340611,15.03904342651367,36.845703125
,11,28.1640625,13.28125,0.0249321460723877,2.779308080673218,65.625,53.4765625,31,42,46.875,5.530434782608696,15.31329703330994,37.4609375
,11,28.1640625,13.28125,0.01063203811645508,2.789940118789673,65.625,53.4765625,31,42,46.875,5.554112554112554,15.43024945259094,37.4609375
,11,27.34375,15.625,0.02303600311279297,2.812976121902466,65.625,54.296875,31,42,47.6953125,5.577586206896552,15.68364548683167,38.28125
,11,27.34375,15.625,0.008469820022583008,2.821445941925049,65.625,54.296875,31,42,47.6953125,5.600858369098712,15.77681350708008,38.28125
,11,27.34375,15.625,0.01047205924987793,2.831918001174927,65.625,54.296875,31,42,47.6953125,5.623931623931623,15.89200615882874,38.28125
,11,26.93359375,16.796875,0.02749109268188477,2.859409093856812,65.625,54.70703125,31,42,48.10546875,5.646808510638298,16.19440817832947,38.69140625
,11,26.796875,17.1875,0.01907491683959961,2.878484010696411,65.625,54.84375,31,42,48.2421875,5.669491525423729,16.40423226356506,38.828125
,11,25.9765625,19.53125,0.01065897941589355,2.889142990112305,65.625,55.6640625,31,42,49.0625,5.69198312236287,16.52148103713989,39.6484375
,11,25.9765625,19.53125,0.006288051605224609,2.895431041717529,65.625,55.6640625,31,42,49.0625,5.714285714285714,16.59064960479737,39.6484375
,11,25.9765625,19.53125,0.0097808837890625,2.905211925506592,65.625,55.6640625,31,42,49.0625,5.736401673640168,16.69823932647705,39.6484375
,11,25.29296875,21.484375,0.02588820457458496,2.931100130081177,65.625,56.34765625,31,42,49.74609375,5.758333333333334,16.98300957679749,40.33203125
,11,25.29296875,21.484375,0.006124973297119141,2.937225103378296,65.625,56.34765625,31,42,49.74609375,5.780082987551867,17.0503842830658,40.33203125
,11,25.29296875,21.484375,0.01069903373718262,2.947924137115479,65.625,56.34765625,31,42,49.74609375,5.801652892561983,17.1680736541748,40.33203125
,11,23.515625,26.5625,0.02113080024719238,2.969054937362671,65.625,58.125,31,42,51.5234375,5.823045267489712,17.40051245689392,42.109375
,11,23.515625,26.5625,0.009860038757324219,2.978914976119995,65.625,58.125,31,42,51.5234375,5.844262295081967,17.50897288322449,42.109375
,11,23.515625,26.5625,0.009536027908325195,2.98845100402832,65.625,58.125,31,42,51.5234375,5.865306122448979,17.61386919021606,42.109375
,11,21.875,31.25,0.02681398391723633,3.015264987945557,65.625,59.765625,31,42,53.1640625,5.886178861788617,17.90882301330567,43.75
,10,21.875,31.25,0.006021976470947266,3.021286964416504,65.625,59.765625,32,42,53.1640625,5.906882591093117,17.96904277801514,43.75
,10,18.96484375,33.984375,0.03050017356872559,3.051787137985229,61.71875,62.67578125,32,42,54.16015625,5.923387096774194,18.27404451370239,42.75390625
,11,18.96484375,33.984375,0.009576797485351563,3.061363935470581,61.71875,62.67578125,31,42,54.16015625,5.939759036144578,18.37938928604126,42.75390625
,10,18.96484375,33.984375,0.007713079452514648,3.069077014923096,61.71875,62.67578125,32,42,54.16015625,5.96,18.45652008056641,42.75390625
,10,18.5546875,35.15625,0.0239720344543457,3.093049049377441,61.71875,63.0859375,32,42,54.5703125,5.97609561752988,18.69624042510987,43.1640625
,10,18.5546875,35.15625,0.007855892181396484,3.100904941558838,61.71875,63.0859375,32,42,54.5703125,5.992063492063492,18.77479934692383,43.1640625
,10,18.5546875,35.15625,0.01846718788146973,3.119372129440308,61.71875,63.0859375,32,42,54.5703125,6.007905138339921,18.95947122573853,43.1640625
,10,18.5546875,35.15625,0.009395837783813477,3.128767967224121,61.71875,63.0859375,32,42,54.5703125,6.023622047244094,19.05342960357666,43.1640625
,9,18.5546875,35.15625,0.01710295677185059,3.145870923995972,61.71875,63.0859375,33,42,54.5703125,6.03921568627451,19.20735621452332,43.1640625
,10,18.5546875,35.15625,0.0214850902557373,3.167356014251709,61.71875,63.0859375,32,42,54.5703125,6.05078125,19.42220711708069,43.1640625
,9,18.5546875,35.15625,0.01609897613525391,3.183454990386963,61.71875,63.0859375,33,42,54.5703125,6.066147859922179,19.56709790229797,43.1640625
,10,18.5546875,35.15625,0.01181507110595703,3.19527006149292,61.71875,63.0859375,32,42,54.5703125,6.077519379844961,19.68524861335754,43.1640625
,10,17.96875,35.15625,0.04453492164611816,3.239804983139038,60.546875,63.671875,32,42,55.15625,6.092664092664092,20.13059782981873,42.578125
,10,17.96875,35.15625,0.009618997573852539,3.249423980712891,60.546875,63.671875,32,42,55.15625,6.107692307692307,20.22678780555725,42.578125
,9,17.96875,35.15625,0.02128195762634277,3.270705938339233,60.546875,63.671875,33,42,55.15625,6.122605363984674,20.41832542419434,42.578125
,10,17.96875,35.15625,0.008774042129516602,3.27947998046875,60.546875,63.671875,32,42,55.15625,6.133587786259542,20.5060658454895,42.578125
,9,17.96875,35.15625,0.008944988250732422,3.288424968719482,60.546875,63.671875,33,42,55.15625,6.14828897338403,20.58657073974609,42.578125
,9,16.171875,37.5,0.02346014976501465,3.311885118484497,58.59375,65.46875,33,42,55.3125,6.159090909090909,20.79771208763123,42.421875
,9,16.171875,37.5,0.009183883666992188,3.321069002151489,58.59375,65.46875,33,42,55.3125,6.169811320754717,20.88036704063416,42.421875
,9,16.171875,37.5,0.007177114486694336,3.328246116638184,58.59375,65.46875,33,42,55.3125,6.180451127819549,20.94496107101441,42.421875
,8,14.21875,41.40625,0.0305478572845459,3.358793973922729,57.421875,67.421875,34,42,56.09375,6.191011235955056,21.18934392929077,43.203125
,8,14.21875,41.40625,0.01134705543518066,3.37014102935791,57.421875,67.421875,34,42,56.09375,6.197761194029851,21.28012037277222,43.203125
,8,14.21875,41.40625,0.008162021636962891,3.378303050994873,57.421875,67.421875,34,42,56.09375,6.204460966542751,21.34541654586792,43.203125
,8,11.7578125,44.53125,0.01506710052490234,3.393370151519775,54.6875,69.8828125,34,42,56.3671875,6.211111111111111,21.46595335006714,42.9296875
,8,11.7578125,44.53125,0.009001970291137695,3.402372121810913,54.6875,69.8828125,34,42,56.3671875,6.217712177121771,21.53796911239624,42.9296875
,7,9.1015625,47.65625,0.03299999237060547,3.435372114181519,51.5625,72.5390625,35,42,56.8359375,6.224264705882353,21.76896905899048,42.4609375
,8,9.1015625,47.65625,0.01010894775390625,3.445481061935425,51.5625,72.5390625,34,42,56.8359375,6.227106227106227,21.84984064102173,42.4609375
,7,7.7734375,49.21875,0.02295994758605957,3.468441009521484,50.0,73.8671875,35,42,57.0703125,6.233576642335766,22.01056027412414,42.2265625
,7,7.7734375,49.21875,0.00957798957824707,3.478018999099731,50.0,73.8671875,35,42,57.0703125,6.236363636363636,22.07760620117188,42.2265625
,7,7.7734375,49.21875,0.008230924606323242,3.486249923706055,50.0,73.8671875,35,42,57.0703125,6.239130434782608,22.13522267341614,42.2265625
,7,7.7734375,49.21875,0.01016807556152344,3.496417999267578,50.0,73.8671875,35,42,57.0703125,6.241877256317689,22.2063992023468,42.2265625
,7,7.7734375,49.21875,0.01586198806762695,3.512279987335205,50.0,73.8671875,35,42,57.0703125,6.244604316546763,22.31743311882019,42.2265625
,7,7.7734375,49.21875,0.01058793067932129,3.522867918014526,50.0,73.8671875,35,42,57.0703125,6.247311827956989,22.39154863357544,42.2265625
,7,6.953125,51.5625,0.02704000473022461,3.549907922744751,50.0,74.6875,35,42,57.890625,6.25,22.58082866668701,43.046875
,8,6.953125,51.5625,0.009418010711669922,3.559325933456421,50.0,74.6875,34,42,57.890625,6.252669039145908,22.65617275238037,43.046875
,8,6.953125,51.5625,0.01122713088989258,3.570553064346313,50.0,74.6875,34,42,57.890625,6.25886524822695,22.74598979949951,43.046875
,8,6.953125,51.5625,0.02787899971008301,3.598432064056396,50.0,74.6875,34,42,57.890625,6.265017667844523,22.96902179718018,43.046875
,8,6.953125,51.5625,0.007843971252441406,3.606276035308838,50.0,74.6875,34,42,57.890625,6.27112676056338,23.03177356719971,43.046875
,8,6.953125,51.5625,0.01610398292541504,3.622380018234253,50.0,74.6875,34,42,57.890625,6.277192982456141,23.16060543060303,43.046875
,8,6.953125,51.5625,0.01303291320800781,3.635412931442261,50.0,74.6875,34,42,57.890625,6.283216783216783,23.26486873626709,43.046875
,8,6.953125,51.5625,0.0076751708984375,3.643088102340698,50.0,74.6875,34,42,57.890625,6.289198606271777,23.32627010345459,43.046875
,8,5.5859375,55.46875,0.02933788299560547,3.672425985336304,50.0,76.0546875,34,42,59.2578125,6.295138888888889,23.56097316741943,44.4140625
,8,5.5859375,55.46875,0.009746074676513672,3.682172060012817,50.0,76.0546875,34,42,59.2578125,6.301038062283737,23.63894176483154,44.4140625
,8,5.5859375,55.46875,0.009000062942504883,3.691172122955322,50.0,76.0546875,34,42,59.2578125,6.306896551724138,23.71094226837158,44.4140625
,7,4.16015625,57.03125,0.04528093338012695,3.736453056335449,48.2421875,77.48046875,35,42,59.58984375,6.312714776632302,24.02790880203247,44.08203125
,8,4.16015625,57.03125,0.009013891220092773,3.745466947555542,48.2421875,77.48046875,34,42,59.58984375,6.315068493150685,24.10001993179321,44.08203125
,8,4.16015625,57.03125,0.005891084671020508,3.751358032226563,48.2421875,77.48046875,34,42,59.58984375,6.320819112627986,24.14714860916138,44.08203125
,8,3.88671875,57.8125,0.02049994468688965,3.771857976913452,48.2421875,77.75390625,34,42,59.86328125,6.326530612244898,24.3111481666565,44.35546875
,8,3.88671875,57.8125,0.00699615478515625,3.778854131698608,48.2421875,77.75390625,34,42,59.86328125,6.332203389830508,24.36711740493775,44.35546875
,8,4.16015625,57.03125,0.02829384803771973,3.807147979736328,48.2421875,78.02734375,34,42,60.13671875,6.337837837837838,24.5934681892395,44.08203125
,8,4.16015625,57.03125,0.006138086318969727,3.813286066055298,48.2421875,78.02734375,34,42,60.13671875,6.343434343434343,24.64257287979126,44.08203125
,8,4.16015625,57.03125,0.009971857070922852,3.823257923126221,48.2421875,78.02734375,34,42,60.13671875,6.348993288590604,24.72234773635865,44.08203125
,8,3.33984375,59.375,0.0279700756072998,3.851227998733521,48.2421875,78.84765625,34,42,60.95703125,6.354515050167224,24.94610834121704,44.90234375
,8,3.33984375,59.375,0.007542133331298828,3.858770132064819,48.2421875,78.84765625,34,42,60.95703125,6.36,25.00644540786743,44.90234375
,8,3.33984375,59.375,0.007326841354370117,3.866096973419189,48.2421875,78.84765625,34,42,60.95703125,6.365448504983389,25.0650601387024,44.90234375
,10,3.33984375,59.375,0.02708601951599121,3.893182992935181,48.2421875,78.84765625,32,42,60.95703125,6.370860927152318,25.33592033386231,44.90234375
,10,3.33984375,59.375,0.0106360912322998,3.90381908416748,48.2421875,78.84765625,32,42,60.95703125,6.382838283828383,25.44228124618531,44.90234375
,10,4.16015625,57.03125,0.02429485321044922,3.92811393737793,48.2421875,79.66796875,32,42,61.77734375,6.394736842105263,25.6852297782898,44.08203125
,10,4.16015625,57.03125,0.005773067474365234,3.933887004852295,48.2421875,79.66796875,32,42,61.77734375,6.406557377049181,25.74296045303345,44.08203125
,10,4.16015625,57.03125,0.008340120315551758,3.942227125167847,48.2421875,79.66796875,32,42,61.77734375,6.418300653594772,25.82636165618897,44.08203125
,11,4.16015625,57.03125,0.02974987030029297,3.97197699546814,48.2421875,79.66796875,31,42,61.77734375,6.429967426710098,26.15361022949219,44.08203125
,11,4.16015625,57.03125,0.009132146835327148,3.981109142303467,48.2421875,79.66796875,31,42,61.77734375,6.444805194805195,26.25406384468079,44.08203125
,12,4.16015625,57.03125,0.0112769603729248,3.992386102676392,48.2421875,79.66796875,30,42,61.77734375,6.459546925566343,26.38938736915589,44.08203125
,12,4.98046875,54.6875,0.01595091819763184,4.008337020874023,48.2421875,80.48828125,30,42,62.59765625,6.47741935483871,26.58079838752747,43.26171875
,12,4.98046875,54.6875,0.006875991821289063,4.015213012695313,48.2421875,80.48828125,30,42,62.59765625,6.495176848874598,26.66331028938294,43.26171875
,13,5.390625,53.515625,0.03283309936523438,4.048046112060547,48.2421875,80.8984375,29,42,63.0078125,6.512820512820513,27.09014058113098,42.8515625
,13,5.390625,53.515625,0.008038997650146484,4.056085109710693,48.2421875,80.8984375,29,42,63.0078125,6.533546325878595,27.19464755058289,42.8515625
,13,5.390625,53.515625,0.00645899772644043,4.062544107437134,48.2421875,80.8984375,29,42,63.0078125,6.554140127388535,27.27861452102661,42.8515625
,14,5.390625,53.515625,0.03075289726257324,4.093297004699707,48.2421875,80.8984375,28,42,63.0078125,6.574603174603174,27.70915508270264,42.8515625
,14,5.390625,53.515625,0.008754968643188477,4.102051973342896,48.2421875,80.8984375,28,42,63.0078125,6.598101265822785,27.83172464370728,42.8515625
,14,5.390625,53.515625,0.006209135055541992,4.108261108398438,48.2421875,80.8984375,28,42,63.0078125,6.621451104100946,27.91865253448487,42.8515625
,15,6.07421875,51.5625,0.02088785171508789,4.129148960113525,48.2421875,81.58203125,27,42,63.69140625,6.644654088050315,28.23197031021119,42.16796875
,15,6.07421875,51.5625,0.008844137191772461,4.137993097305298,48.2421875,81.58203125,27,42,63.69140625,6.670846394984326,28.36463236808777,42.16796875
,16,6.07421875,51.5625,0.02646684646606445,4.164459943771362,48.2421875,81.58203125,26,42,63.69140625,6.696875,28.7881019115448,42.16796875
,16,6.07421875,51.5625,0.007435083389282227,4.171895027160645,48.2421875,81.58203125,26,42,63.69140625,6.725856697819315,28.90706324577332,42.16796875
,16,6.07421875,51.5625,0.006457090377807617,4.178352117538452,48.2421875,81.58203125,26,42,63.69140625,6.754658385093168,29.01037669181824,42.16796875
,17,6.826171875,49.4140625,0.02711582183837891,4.205467939376831,48.2421875,82.333984375,25,42,64.443359375,6.78328173374613,29.47134566307068,41.416015625
,17,6.826171875,49.4140625,0.006649017333984375,4.212116956710815,48.2421875,82.333984375,25,42,64.443359375,6.814814814814815,29.58437895774841,41.416015625
,17,6.826171875,49.4140625,0.007754087448120117,4.219871044158936,48.2421875,82.333984375,25,42,64.443359375,6.846153846153846,29.71619844436646,41.416015625
,18,8.671875000000002,44.140625,0.01950192451477051,4.239372968673706,48.2421875,84.1796875,24,42,66.2890625,6.877300613496932,30.06723308563233,39.5703125
,19,8.671875000000002,44.140625,0.01168918609619141,4.251062154769897,48.2421875,84.1796875,23,42,66.2890625,6.91131498470948,30.28932762145996,39.5703125
,19,10.99609375,37.5,0.02376890182495117,4.274831056594849,48.2421875,86.50390625,23,42,68.61328125,6.948170731707317,30.74093675613403,37.24609375
,19,10.99609375,37.5,0.00792694091796875,4.282757997512817,48.2421875,86.50390625,23,42,68.61328125,6.984802431610942,30.89154863357544,37.24609375
,19,10.99609375,37.5,0.006338119506835938,4.289096117019653,48.2421875,86.50390625,23,42,68.61328125,7.021212121212121,31.01197290420532,37.24609375
,20,15.234375,31.25,0.03922891616821289,4.328325033187866,52.34375,90.7421875,22,42,68.75,7.057401812688822,31.79655122756958,37.109375
,20,15.4296875,31.25,0.009773015975952148,4.338098049163818,52.734375,90.9375,22,42,68.9453125,7.096385542168675,31.99201154708863,37.3046875
,20,15.4296875,31.25,0.007378101348876953,4.345476150512695,52.734375,90.9375,22,42,68.9453125,7.135135135135135,32.13957357406616,37.3046875
,21,16.40625,31.25,0.01784086227416992,4.363317012786865,54.6875,91.9140625,21,42,69.921875,7.173652694610778,32.51423168182373,38.28125
,20,16.40625,31.25,0.007925987243652344,4.371243000030518,54.6875,91.9140625,22,42,69.921875,7.214925373134329,32.67275142669678,38.28125
,20,16.171875,37.5,0.03959012031555176,4.410833120346069,58.59375,92.1484375,22,42,74.0625,7.252976190476191,33.46455383300782,42.421875
,21,16.171875,37.5,0.008404970169067383,4.419238090515137,58.59375,92.1484375,21,42,74.0625,7.29080118694362,33.64105820655823,42.421875
,20,16.40625,39.0625,0.03168797492980957,4.450926065444946,60.15625,92.3828125,22,42,75.390625,7.331360946745562,34.27481770515442,43.75
,21,16.40625,39.0625,0.01786494255065918,4.468791007995605,60.15625,92.3828125,21,42,75.390625,7.368731563421829,34.64998149871827,43.75
,20,16.40625,39.0625,0.01054000854492188,4.479331016540527,60.15625,92.3828125,22,42,75.390625,7.408823529411765,34.8607816696167,43.75
,20,16.40625,39.0625,0.007869958877563477,4.487200975418091,60.15625,92.3828125,22,42,75.390625,7.44574780058651,35.01818084716797,43.75
,19,15.5859375,41.40625,0.0240020751953125,4.511203050613403,60.15625,93.203125,23,42,76.2109375,7.482456140350878,35.47422027587891,44.5703125
,19,15.5859375,41.40625,0.01026105880737305,4.521464109420776,60.15625,93.203125,23,42,76.2109375,7.51603498542274,35.669180393219,44.5703125
,18,15.5859375,41.40625,0.02573084831237793,4.547194957733154,60.15625,93.203125,24,42,76.2109375,7.549418604651163,36.1323356628418,44.5703125
,18,15.5859375,41.40625,0.01140117645263672,4.558596134185791,60.15625,93.203125,24,42,76.2109375,7.579710144927536,36.33755683898926,44.5703125
,18,15.5859375,41.40625,0.004768848419189453,4.56336498260498,60.15625,93.203125,24,42,76.2109375,7.609826589595376,36.42339611053467,44.5703125
,18,10.859375,43.75,0.04355597496032715,4.606920957565308,52.34375,97.9296875,24,42,79.296875,7.639769452449568,37.20740365982056,41.484375
,18,10.859375,43.75,0.009101152420043945,4.616022109985352,52.34375,97.9296875,24,42,79.296875,7.669540229885057,37.37122440338135,41.484375
,18,8.105468750000002,44.921875,0.02307701110839844,4.63909912109375,47.65625,100.68359375,24,42,81.23046875,7.699140401146132,37.78661060333252,39.55078125
,17,8.105468750000002,44.921875,0.009287834167480469,4.64838695526123,47.65625,100.68359375,25,42,81.23046875,7.728571428571429,37.94450378417969,39.55078125
,17,8.105468750000002,44.921875,0.01082515716552734,4.659212112426758,47.65625,100.68359375,25,42,81.23046875,7.754985754985755,38.12853145599366,39.55078125
,17,1.484375,55.46875,0.03118801116943359,4.690400123596191,41.796875,107.3046875,25,42,81.9921875,7.78125,38.65872764587403,40.3125
,17,1.484375,55.46875,0.00963282585144043,4.700032949447632,41.796875,107.3046875,25,42,81.9921875,7.807365439093484,38.82248568534851,40.3125
,16,1.484375,55.46875,0.01806211471557617,4.718095064163208,41.796875,107.3046875,26,42,81.9921875,7.833333333333333,39.11147952079773,40.3125
,17,-2.8125,59.375,0.03829097747802734,4.756386041641235,35.9375,111.6015625,25,42,83.5546875,7.856338028169014,39.7624261379242,38.75
,17,-2.8125,59.375,0.008929014205932617,4.765315055847168,35.9375,111.6015625,25,42,83.5546875,7.882022471910112,39.91421937942505,38.75
,17,-2.8125,59.375,0.009872913360595703,4.775187969207764,35.9375,111.6015625,25,42,83.5546875,7.907563025210084,40.08205890655518,38.75
,17,-2.8125,59.375,0.0130000114440918,4.788187980651855,35.9375,111.6015625,25,42,83.5546875,7.932960893854749,40.30305910110473,38.75
,17,-2.8125,59.375,0.01982998847961426,4.80801796913147,35.9375,111.6015625,25,42,83.5546875,7.958217270194986,40.64016890525818,38.75
,17,-2.8125,59.375,0.01746511459350586,4.825483083724976,35.9375,111.6015625,25,42,83.5546875,7.983333333333333,40.93707585334778,38.75
,17,-2.8125,59.375,0.01195597648620605,4.837439060211182,35.9375,111.6015625,25,42,83.5546875,8.008310249307479,41.14032745361328,38.75
,17,-2.8125,59.375,0.00640106201171875,4.8438401222229,35.9375,111.6015625,25,42,83.5546875,8.033149171270718,41.2491455078125,38.75
,17,-1.9921875,57.03125,0.03492403030395508,4.878764152526855,35.9375,112.421875,25,42,84.375,8.057851239669422,41.84285402297974,37.9296875
,17,-1.9921875,57.03125,0.009102821350097656,4.887866973876953,35.9375,112.421875,25,42,84.375,8.082417582417582,41.9976019859314,37.9296875
,17,-1.9921875,57.03125,0.005934000015258789,4.893800973892212,35.9375,112.421875,25,42,84.375,8.106849315068493,42.0984799861908,37.9296875
,17,-2.8125,59.375,0.02247214317321777,4.91627311706543,35.9375,113.2421875,25,42,85.1953125,8.131147540983607,42.4805064201355,38.75
,17,-2.8125,59.375,0.009618997573852539,4.925892114639282,35.9375,113.2421875,25,42,85.1953125,8.155313351498638,42.64402937889099,38.75
,16,-1.58203125,55.859375,0.03004193305969238,4.955934047698975,35.9375,114.47265625,26,42,86.42578125,8.179347826086957,43.12470030784607,37.51953125
,17,-1.58203125,55.859375,0.007322072982788086,4.963256120681763,35.9375,114.47265625,25,42,86.42578125,8.200542005420054,43.24917554855347,37.51953125
,17,-1.58203125,55.859375,0.01534485816955566,4.978600978851318,35.9375,114.47265625,25,42,86.42578125,8.224324324324325,43.51003813743591,37.51953125
,16,-1.58203125,55.859375,0.02957606315612793,5.008177042007446,35.9375,114.47265625,26,42,86.42578125,8.247978436657682,43.98325514793396,37.51953125
,16,-1.58203125,55.859375,0.00804901123046875,5.016226053237915,35.9375,114.47265625,26,42,86.42578125,8.268817204301076,44.11203932762146,37.51953125
,16,-1.58203125,55.859375,0.007071971893310547,5.023298025131226,35.9375,114.47265625,26,42,86.42578125,8.289544235924932,44.22519087791443,37.51953125
,15,-1.376953125,55.2734375,0.01799702644348145,5.041295051574707,35.9375,114.677734375,27,42,86.630859375,8.310160427807487,44.49514627456665,37.314453125
