Lys=calc,Referanse=calc,HastighetMotorD=meas,Filtrert_Avvik=calc,Filtrert_Avvik_Derivert=calc,MAElist=calc,Avvik=calc,TvD=calc,IAElist=calc,abs_Avvik=calc,VinkelPosMotorA=meas,HastighetMotorA=meas,TvA=calc,PowerA=calc,Avstand=meas,VinkelPosMotorD=meas,Power=calc,Ts=calc,PowerD=calc,Integrert_Avvik=calc,Tid=meas
No specified init-data
,353,0,0,0,0,0,,0,0,0,0,,0,353,0,0,0.00606083869934082,0,0,0.9441177845001221
,353,0,0,0,0,0,,0,0,0,0,,0,353,0,0,0.008601188659667969,0,0,0.95271897315979
,353,0,0,0,0,0,,0,0,0,0,,0,353,0,0,0.006865024566650391,0,0,0.9595839977264404
,353,0,0,0,0,0,,0,0,0,0,,0,353,0,0,0.005978822708129883,0,0,0.9655628204345703
,353,0,0,0,0,0,,0,0,0,0,,0,353,0,0,0.008615970611572266,0,0,0.9741787910461426
,353,0,0,0,0,0,,0,0,0,0,,0,353,0,0,0.008907079696655273,0,0,0.9830858707427979
,353,0,0,0,0,0,,0,0,0,0,,0,353,0,0,0.01235795021057129,0,0,0.9954438209533691
,353,0,0,0,0,0,,0,0,0,0,,0,353,0,0,0.007508039474487305,0,0,1.002951860427856
,353,0,0,0,0,0,,0,0,0,0,,0,353,0,0,0.007241964340209961,0,0,1.010193824768066
,353,0,0,0,0,0,,0,0,0,0,,0,353,0,0,0.007663965225219727,0,0,1.017857789993286
,353,0,0,0,0,0,,0,0,0,0,,0,353,0,0,0.01188111305236816,0,0,1.029738903045654
,353,0,0,0,0,0,,0,0,0,0,,0,353,0,0,0.005343914031982422,0,0,1.035082817077637
,353,0,0,0,0,0,,0,0,0,0,,0,353,0,0,0.01400518417358398,0,0,1.049088001251221
,353,0,0,0,0,0,,0,0,0,0,,0,353,0,0,0.006127834320068359,0,0,1.055215835571289
,353,0,0,0,0,0,,0,0,0,0,,0,353,0,0,0.009451150894165039,0,0,1.064666986465454
,353,0,0,0,0,0,,0,0,0,0,,0,353,0,0,0.009224891662597656,0,0,1.073891878128052
,353,0,0,0,0,0,,0,0,0,0,,0,353,0,0,0.008915901184082031,0,0,1.082807779312134
,353,0,0,0,0,0,,0,0,0,0,,0,353,0,0,0.01123809814453125,0,0,1.094045877456665
,353,0,0,0,0,0,,0,0,0,0,,0,353,0,0,0.007360935211181641,0,0,1.101406812667847
,353,0,0,0,0,0,,0,0,0,0,,0,353,0,0,0.009493112564086914,0,0,1.110899925231934
