Power=calc,Avvik_IIR_Derivert=calc,Referanse=calc,PowerD=calc,Tid=meas,Avstand=meas,Ts=calc,Avvik_Integrert=calc,Avvik_IIR=calc,PowerA=calc,Avvik=calc
No specified init-data
-2.7874901294710526,0,101,2.7874901294710526,41.0574688911438,103,0.006529092788689184,1.2125098705289474,-2.0046943760201335,2.7874901294710526,-2
-2.7928240299227127,0,101,2.7928240299227127,41.06280279159546,103,0.005333900451660156,1.2071759700772873,-2.004600488499731,2.7928240299227127,-2
-2.798910140991431,0,101,2.798910140991431,41.06888890266418,103,0.0060861110687184805,1.2010898590085688,-2.0045084787297363,2.798910140991431,-2
-2.805942058563467,0,101,2.805942058563467,41.07592082023621,103,0.007031917572035695,1.194057941436533,-2.0044183091551413,2.805942058563467,-2
-2.8097860813143143,0,101,2.8097860813143143,41.07976484298706,103,0.0038440227508473868,1.1902139186856857,-2.0043299429720385,2.8097860813143143,-2
-2.815527200699073,0,101,2.815527200699073,41.08550596237182,103,0.00574111938475852,1.1844727993009272,-2.0042433441125977,2.815527200699073,-2
-2.824056148529287,0,101,2.824056148529287,41.09403491020203,103,0.008528947830214406,1.1759438514707128,-2.004158477230346,2.824056148529287,-2
-2.8294980525972733,0,101,2.8294980525972733,41.09947681427002,103,0.005441904067986059,1.1705019474027267,-2.004075307685739,2.8294980525972733,-2
-2.8360080718996414,0,101,2.8360080718996414,41.10598683357239,103,0.006510019302368164,1.1639919281003586,-2.003993801532024,2.8360080718996414,-2
-2.8399820327761063,0,101,2.8399820327761063,41.10996079444885,103,0.003973960876464844,1.1600179672238937,-2.003913925501384,2.8399820327761063,-2
-2.845742225647207,0,101,2.845742225647207,41.11572098731995,103,0.005760192871100855,1.1542577743527929,-2.003835646991356,2.845742225647207,-2
-2.853198051452864,0,101,2.853198051452864,41.12317681312561,103,0.007455825805656957,1.146801948547136,-2.003758934051529,2.853198051452864,-2
-2.8584671020510015,0,101,2.8584671020510015,41.12844586372375,103,0.005269050598137426,1.1415328979489985,-2.0036837553704983,2.8584671020510015,-2
-2.865588188171614,0,101,2.865588188171614,41.13556694984436,103,0.007121086120612574,1.134411811828386,-2.0036100802630883,2.865588188171614,-2
-2.869456052780386,0,101,2.869456052780386,41.13943481445313,103,0.003867864608771754,1.1305439472196142,-2.0035378786578266,2.869456052780386,-2
-2.874863147735823,0,101,2.874863147735823,41.14484190940857,103,0.0054070949554372305,1.125136852264177,-2.00346712108467,2.874863147735823,-2
-2.8817400932314357,0,101,2.8817400932314357,41.15171885490418,103,0.006876945495612574,1.1182599067685643,-2.0033977786629764,2.8817400932314357,-2
-2.8895401954653153,0,101,2.8895401954653153,41.15951895713806,103,0.007800102233879613,1.1104598045346847,-2.0033298230897167,2.8895401954653153,-2
-2.896004199981917,0,101,2.896004199981917,41.16598296165466,103,0.0064640045166015625,1.1039958000180832,-2.0032632266279222,2.896004199981917,-2
-2.9006371498110255,0,101,2.9006371498110255,41.17061591148377,103,0.004632949829108668,1.0993628501889745,-2.0031979620953635,2.9006371498110255,-2
-2.9058411121370753,0,101,2.9058411121370753,41.17581987380982,103,0.005203962326049805,1.0941588878629247,-2.0031340028534563,2.9058411121370753,-2
-2.911350250244375,0,101,2.911350250244375,41.18132901191712,103,0.005509138107299805,1.088649749755625,-2.003071322796387,2.911350250244375,-2
-2.919860124588247,0,101,2.919860124588247,41.18983888626099,103,0.00850987434387207,1.0801398754117528,-2.0030098963404592,2.919860124588247,-2
-2.921906232834097,0,101,2.921906232834097,41.19188499450684,103,0.0020461082458496094,1.0780937671659032,-2.00294969841365,2.921906232834097,-2
-2.9294161796572027,0,101,2.9294161796572027,41.19939494132995,103,0.007509946823105906,1.0705838203427973,-2.002890704445377,2.9294161796572027,-2
-2.933468103409041,0,101,2.933468103409041,41.20344686508179,103,0.00405192375183816,1.0665318965909591,-2.002832890356469,2.933468103409041,-2
-2.939910173416365,0,101,2.939910173416365,41.20988893508911,103,0.006442070007324219,1.060089826583635,-2.0027762325493397,2.939910173416365,-2
-2.9454371929171046,0,101,2.9454371929171046,41.21541595458985,103,0.005527019500739527,1.0545628070828954,-2.002720707898353,2.9454371929171046,-2
-2.9513151645662745,0,101,2.9513151645662745,41.22129392623902,103,0.005877971649169922,1.0486848354337255,-2.002666293740386,2.9513151645662745,-2
-2.9580650329592117,0,101,2.9580650329592117,41.22804379463196,103,0.0067498683929372305,1.0419349670407883,-2.002612967865578,2.9580650329592117,-2
-2.9615831375124344,0,101,2.9615831375124344,41.23156189918518,103,0.0035181045532226562,1.0384168624875656,-2.002560708508266,2.9615831375124344,-2
-2.967636108398665,0,101,2.967636108398665,41.23761487007141,103,0.006052970886230469,1.0323638916013351,-2.0025094943381005,2.967636108398665,-2
-2.974521160125967,0,101,2.974521160125967,41.24449992179871,103,0.006885051727302027,1.025478839874033,-2.0024593044513384,2.974521160125967,-2
-2.9841332435610113,0,101,2.9841332435610113,41.25411200523376,103,0.009612083435044383,1.0158667564389887,-2.0024101183623113,2.9841332435610113,-2
-2.989609241485823,0,101,2.989609241485823,41.25958800315857,103,0.005475997924811793,1.010390758514177,-2.002361915995065,2.989609241485823,-2
-2.9935090541841802,0,101,2.9935090541841802,41.26348781585693,103,0.0038998126983571524,1.0064909458158198,-2.0023146776751637,2.9935090541841802,-2
-2.998893022537466,0,101,2.998893022537466,41.26887178421021,103,0.005383968353285695,1.001106977462534,-2.00226838412166,2.998893022537466,-2
-3.004762172699202,0,101,3.004762172699202,41.27474093437195,103,0.005869150161736059,0.995237827300798,-2.0022230164392267,3.004762172699202,-2
-3.0106270313265213,0,101,3.0106270313265213,41.28060579299927,103,0.005864858627319336,0.9893729686734787,-2.002178556110442,3.0106270313265213,-2
-3.018728017807234,0,101,3.018728017807234,41.28870677947998,103,0.00810098648071289,0.9812719821927658,-2.002134984988233,3.018728017807234,-2
-3.023319244384993,0,101,3.023319244384993,41.29329800605774,103,0.004591226577758789,0.976680755615007,-2.002092285288468,3.023319244384993,-2
-3.027599096298445,0,101,3.027599096298445,41.29757785797119,103,0.0042798519134521484,0.9724009037015549,-2.002050439582699,3.027599096298445,-2
-3.0344691276552638,0,101,3.0344691276552638,41.30444788932801,103,0.006870031356818629,0.9655308723447362,-2.0020094307910448,3.0344691276552638,-2
-3.0397250652315506,0,101,3.0397250652315506,41.3097038269043,103,0.00525593757628684,0.9602749347684494,-2.0019692421752238,3.0397250652315506,-2
-3.0509951114656815,0,101,3.0509951114656815,41.32097387313843,103,0.01127004623413086,0.9490048885343185,-2.001929857331719,3.0509951114656815,-2
-3.055111169815291,0,101,3.055111169815291,41.32508993148804,103,0.004116058349609375,0.9448888301847091,-2.0018912601850847,3.055111169815291,-2
-3.0604200363161453,0,101,3.0604200363161453,41.33039879798889,103,0.005308866500854492,0.9395799636838547,-2.001853434981383,3.0604200363161453,-2
-3.0676531791689214,0,101,3.0676531791689214,41.33763194084167,103,0.007233142852776098,0.9323468208310786,-2.0018163662817554,3.0676531791689214,-2
-3.071044206619497,0,101,3.071044206619497,41.34102296829224,103,0.0033910274505757343,0.9289557933805028,-2.0017800389561202,3.071044206619497,-2
-3.0785481929781326,0,101,3.0785481929781326,41.34852695465088,103,0.007503986358635473,0.9214518070218674,-2.0017444381769978,3.0785481929781326,-2
-3.0872101783754715,0,101,3.0872101783754715,41.35718894004822,103,0.008661985397338867,0.9127898216245285,-2.001709549413458,3.0872101783754715,-2
-3.093369245529402,0,101,3.093369245529402,41.36334800720215,103,0.006159067153930664,0.9066307544705978,-2.0016753584251887,3.093369245529402,-2
-3.1000721454622635,0,101,3.1000721454622635,41.37005090713501,103,0.006702899932861328,0.8999278545377365,-2.001641851256685,3.1000721454622635,-2
-3.104735136032332,0,101,3.104735136032332,41.37471389770508,103,0.004662990570068359,0.8952648639676681,-2.0016090142315512,3.104735136032332,-2
-3.1105790138246903,0,101,3.1105790138246903,41.38055777549744,103,0.0058438777923583984,0.8894209861753097,-2.00157683394692,3.1105790138246903,-2
-3.118994235992666,0,101,3.118994235992666,41.38897299766541,103,0.008415222167975855,0.8810057640073339,-2.0015452972679815,3.118994235992666,-2
-3.1248102188112625,0,101,3.1248102188112625,41.39478898048401,103,0.00581598281859641,0.8751897811887375,-2.0015143913226217,3.1248102188112625,-2
-3.1288552284243067,0,101,3.1288552284243067,41.39883399009705,103,0.004045009613044215,0.8711447715756933,-2.001484103496169,3.1288552284243067,-2
-3.1345431804659256,0,101,3.1345431804659256,41.40452194213867,103,0.005687952041618871,0.8654568195340744,-2.0014544214262453,3.1345431804659256,-2
-3.1410062313082108,0,101,3.1410062313082108,41.41098499298096,103,0.006463050842285156,0.8589937686917892,-2.0014253329977203,3.1410062313082108,-2
-3.1488511562349757,0,101,3.1488511562349757,41.41882991790772,103,0.007844924926764918,0.8511488437650243,-2.001396826337766,3.1488511562349757,-2
-3.151774168014761,0,101,3.151774168014761,41.42175292968751,103,0.0029230117797851562,0.8482258319852392,-2.0013688898110105,3.151774168014761,-2
-3.1576821804048905,0,101,3.1576821804048905,41.42766094207764,103,0.005908012390129613,0.8423178195951095,-2.00134151201479,3.1576821804048905,-2
-3.164643049240347,0,101,3.164643049240347,41.43462181091309,103,0.006960868835456324,0.8353569507596532,-2.0013146817744945,3.164643049240347,-2
-3.1690011024477442,0,101,3.1690011024477442,41.43897986412049,103,0.004358053207397461,0.8309988975522558,-2.0012883881390047,3.1690011024477442,-2
-3.1745941638948807,0,101,3.1745941638948807,41.44457292556763,103,0.005593061447136449,0.8254058361051193,-2.0012626203762243,3.1745941638948807,-2
-3.181705236435171,0,101,3.181705236435171,41.45168399810792,103,0.0071110725402903086,0.818294763564829,-2.0012373679686997,3.181705236435171,-2
-3.1878430843355545,0,101,3.1878430843355545,41.4578218460083,103,0.00613784790038352,0.8121569156644455,-2.0012126206093255,3.1878430843355545,-2
-3.194691181183096,0,101,3.194691181183096,41.46466994285584,103,0.006848096847541285,0.8053088188169042,-2.001188368197139,3.194691181183096,-2
-3.1993551254274735,0,101,3.1993551254274735,41.46933388710022,103,0.00466394424437766,0.8006448745725265,-2.0011646008331962,3.1993551254274735,-2
-3.2046961784365067,0,101,3.2046961784365067,41.47467494010925,103,0.005341053009033203,0.7953038215634933,-2.0011413088165324,3.2046961784365067,-2
-3.210392236709822,0,101,3.210392236709822,41.48037099838257,103,0.00569605827331543,0.7896077632901779,-2.0011184826402015,3.210392236709822,-2
-3.2178070545198807,0,101,3.2178070545198807,41.48778581619263,103,0.007414817810058594,0.7821929454801193,-2.001096112987397,3.2178070545198807,-2
-3.2215461730959305,0,101,3.2215461730959305,41.49152493476868,103,0.0037391185760498047,0.7784538269040695,-2.0010741907276492,3.2215461730959305,-2
-3.2276551723482427,0,101,3.2276551723482427,41.49763393402099,103,0.0061089992523122305,0.7723448276517573,-2.001052706913096,3.2276551723482427,-2
-3.2338941097261866,0,101,3.2338941097261866,41.50387287139893,103,0.006238937377943898,0.7661058902738134,-2.001031652774834,3.2338941097261866,-2
-3.241327047348257,0,101,3.241327047348257,41.511305809021,103,0.0074329376220703125,0.7586729526517431,-2.0010110197193374,3.241327047348257,-2
-3.2460451126100907,0,101,3.2460451126100907,41.51602387428284,103,0.004718065261833715,0.7539548873899093,-2.0009907993249505,3.2460451126100907,-2
-3.2513811588289627,0,101,3.2513811588289627,41.52135992050171,103,0.00533604621887207,0.7486188411710373,-2.0009709833384512,3.2513811588289627,-2
-3.2579181194307765,0,101,3.2579181194307765,41.52789688110352,103,0.006536960601813746,0.7420818805692235,-2.000951563671682,3.2579181194307765,-2
-3.264701128006216,0,101,3.264701128006216,41.53467988967896,103,0.006783008575439453,0.7352988719937841,-2.0009325323982483,3.264701128006216,-2
-3.268767118454207,0,101,3.268767118454207,41.53874588012695,103,0.0040659904479909414,0.7312328815457931,-2.000913881750283,3.268767118454207,-2
-3.2746191024782547,0,101,3.2746191024782547,41.544597864151,103,0.0058519840240478516,0.7253808975217453,-2.0008956041152772,3.2746191024782547,-2
-3.2798390388491043,0,101,3.2798390388491043,41.54981780052185,103,0.005219936370849609,0.7201609611508957,-2.0008776920329714,3.2798390388491043,-2
-3.287420034408804,0,101,3.287420034408804,41.55739879608155,103,0.007580995559699488,0.7125799655911962,-2.0008601381923117,3.287420034408804,-2
-3.2911262512209305,0,101,3.2911262512209305,41.56110501289368,103,0.0037062168121266836,0.7088737487790695,-2.0008429354284654,3.2911262512209305,-2
-3.297233104706045,0,101,3.297233104706045,41.56721186637879,103,0.006106853485114527,0.702766895293955,-2.0008260767198958,3.297233104706045,-2
-3.302508115768667,0,101,3.302508115768667,41.57248687744141,103,0.00527501106262207,0.6974918842313329,-2.000809555185498,3.302508115768667,-2
-3.3096730709078273,0,101,3.3096730709078273,41.57965183258057,103,0.007164955139160156,0.6903269290921727,-2.0007933640817877,3.3096730709078273,-2
-3.316008090973135,0,101,3.316008090973135,41.58598685264588,103,0.006335020065307617,0.6839919090268651,-2.000777496800152,3.316008090973135,-2
-3.320053100586165,0,101,3.320053100586165,41.59003186225891,103,0.004045009613030004,0.6799468994138351,-2.0007619468641487,3.320053100586165,-2
-3.325863122940291,0,101,3.325863122940291,41.59584188461304,103,0.0058100223541259766,0.6741368770597091,-2.0007467079268655,3.325863122940291,-2
