Power=calc,Avvik_IIR_Derivert=calc,Referanse=calc,PowerD=calc,Tid=meas,Avstand=meas,Ts=calc,Avvik_Integrert=calc,Avvik_IIR=calc,PowerA=calc,Avvik=calc
No specified init-data
0,0,99,0,0,99,0.005,0,0,0,0
0,0,99,0,0.005887985229492188,99,0.005887985229492188,0,0,0,0
0,0,99,0,0.01413178443908691,99,0.008243799209594727,0,0,0,0
0,0,99,0,0.01710081100463867,99,0.002969026565551758,0,0,0,0
0,0,99,0,0.02327990531921387,99,0.006179094314575195,0,0,0,0
0,0,99,0,0.0312199592590332,99,0.007940053939819336,0,0,0,0
0,0,99,0,0.03782486915588379,99,0.006604909896850586,0,0,0,0
0,0,99,0,0.04235291481018066,99,0.004528045654296875,0,0,0,0
0,0,99,0,0.04805088043212891,99,0.005697965621948242,0,0,0,0
0,0,99,0,0.05348682403564453,99,0.005435943603515625,0,0,0,0
0,0,99,0,0.06110596656799316,99,0.007619142532348633,0,0,0,0
0,0,99,0,0.06734585762023926,99,0.006239891052246094,0,0,0,0
0,0,99,0,0.07108378410339355,99,0.003737926483154297,0,0,0,0
0,0,99,0,0.07719588279724121,99,0.006112098693847656,0,0,0,0
0,0,99,0,0.08302783966064453,99,0.00583195686340332,0,0,0,0
0,0,99,0,0.09035491943359375,99,0.007327079772949219,0,0,0,0
0,0,99,0,0.09390783309936523,99,0.003552913665771484,0,0,0,0
0,0,99,0,0.1001718044281006,99,0.006263971328735352,0,0,0,0
0,0,99,0,0.1055388450622559,99,0.005367040634155273,0,0,0,0
0,0,99,0,0.1122589111328125,99,0.006720066070556641,0,0,0,0
0,0,99,0,0.1169619560241699,99,0.004703044891357422,0,0,0,0
0,0,99,0,0.1227688789367676,99,0.005806922912597656,0,0,0,0
0,0,99,0,0.1341168880462646,99,0.01134800910949707,0,0,0,0
0,0,99,0,0.1377809047698975,99,0.003664016723632813,0,0,0,0
0,0,99,0,0.1433649063110352,99,0.005584001541137695,0,0,0,0
0,0,99,0,0.1507549285888672,99,0.007390022277832031,0,0,0,0
0,0,99,0,0.15423583984375,99,0.003480911254882813,0,0,0,0
0,0,99,0,0.1599118709564209,99,0.005676031112670898,0,0,0,0
0,0,99,0,0.1670069694519043,99,0.007095098495483398,0,0,0,0
0,0,99,0,0.1713697910308838,99,0.004362821578979492,0,0,0,0
0,0,99,0,0.1768848896026611,99,0.005515098571777344,0,0,0,0
0,0,99,0,0.1834287643432617,99,0.006543874740600586,0,0,0,0
0,0,99,0,0.1912229061126709,99,0.00779414176940918,0,0,0,0
0,0,99,0,0.1950249671936035,99,0.003802061080932617,0,0,0,0
0,0,99,0,0.2001419067382813,99,0.005116939544677734,0,0,0,0
0,0,99,0,0.2055847644805908,99,0.00544285774230957,0,0,0,0
0,0,99,0,0.2122788429260254,99,0.00669407844543457,0,0,0,0
0,0,99,0,0.2168138027191162,99,0.00453495979309082,0,0,0,0
0,0,99,0,0.2219128608703613,99,0.005099058151245117,0,0,0,0
0,0,99,0,0.2283158302307129,99,0.006402969360351563,0,0,0,0
0,0,99,0,0.2322077751159668,99,0.003891944885253906,0,0,0,0
0,0,99,0,0.2378168106079102,99,0.005609035491943359,0,0,0,0
0,0,99,0,0.2430729866027832,99,0.005256175994873047,0,0,0,0
0,0,99,0,0.250809907913208,99,0.007736921310424805,0,0,0,0
0,0,99,0,0.2579958438873291,99,0.007185935974121094,0,0,0,0
0,0,99,0,0.2647628784179688,99,0.006767034530639648,0,0,0,0
0,0,99,0,0.2707839012145996,99,0.006021022796630859,0,0,0,0
0,0,99,0,0.275162935256958,99,0.004379034042358398,0,0,0,0
0,0,99,0,0.2820727825164795,99,0.006909847259521484,0,0,0,0
0,0,99,0,0.2863578796386719,99,0.004285097122192383,0,0,0,0
0,0,99,0,0.293677806854248,99,0.007319927215576172,0,0,0,0
0,0,99,0,0.2982947826385498,99,0.004616975784301758,0,0,0,0
0,0,99,0,0.3034989833831787,99,0.005204200744628906,0,0,0,0
0,0,99,0,0.3109438419342041,99,0.007444858551025391,0,0,0,0
0,0,99,0,0.3150429725646973,99,0.004099130630493164,0,0,0,0
0,0,99,0,0.3200628757476807,99,0.005019903182983398,0,0,0,0
0,0,99,0,0.3257207870483398,99,0.00565791130065918,0,0,0,0
0,0,99,0,0.3332498073577881,99,0.007529020309448242,0,0,0,0
0,0,99,0,0.3368539810180664,99,0.00360417366027832,0,0,0,0
0,0,99,0,0.3432037830352783,99,0.006349802017211914,0,0,0,0
0,0,99,0,0.3516199588775635,99,0.008416175842285156,0,0,0,0
0,0,99,0,0.3538308143615723,99,0.002210855484008789,0,0,0,0
0,0,99,0,0.3596899509429932,99,0.005859136581420898,0,0,0,0
0,0,99,0,0.3650548458099365,99,0.005364894866943359,0,0,0,0
0,0,99,0,0.3713889122009277,99,0.006334066390991211,0,0,0,0
0,0,99,0,0.3755049705505371,99,0.004116058349609375,0,0,0,0
0,0,99,0,0.3831379413604736,99,0.007632970809936523,0,0,0,0
0,0,99,0,0.3872008323669434,99,0.004062891006469727,0,0,0,0
0,0,99,0,0.3921139240264893,99,0.004913091659545898,0,0,0,0
0,0,99,0,0.3999059200286865,99,0.007791996002197266,0,0,0,0
0,0,99,0,0.4031047821044922,99,0.003198862075805664,0,0,0,0
0,0,99,0,0.4107379913330078,99,0.007633209228515625,0,0,0,0
0,0,99,0,0.4153099060058594,99,0.004571914672851563,0,0,0,0
0,0,99,0,0.4206678867340088,99,0.005357980728149414,0,0,0,0
0,0,99,0,0.427001953125,99,0.006334066390991211,0,0,0,0
